#: table_doi: 10.17182/hepdata.90835.v1/t80
#: name: T1tttt efficiency
#: description: The efficiency times acceptance of the SMS models for T1tttt as function of the gluino and LSP masses. The efficiency times acceptance is given for the total signal across the set of 174 search regions.
#: data_file: t1tttt_efficiency.yaml
#: keyword observables: EFF
#: keyword phrases: SUSY | Supersymmetry
#: keyword cmenergies: 13000
#: keyword reactions: P P --> GLUINO GLUINO | GLUINO --> TQ TQBAR NEUTRALINO1
#: Efficiency,
M(GLUINO) [GeV],M(NEUTRALINO1) [GeV],Efficiency $\times$ Acceptance
1099.3,755.53,0.012561
1099.3,765.52,0.013362
1099.3,775.52,0.014163
1099.3,785.51,0.014964
1099.3,795.5,0.015765
1099.3,805.5,0.016339
1099.3,815.49,0.016728
1099.3,825.48,0.017118
1099.3,835.48,0.017507
1099.3,845.47,0.017897
1099.3,855.47,0.018251
1099.3,865.46,0.01858
1099.3,875.45,0.0
1099.3,885.45,0.0
1099.3,895.44,0.0
1099.3,905.43,0.0
1099.3,915.43,0.0
1099.3,925.42,0.0
1099.3,935.42,0.0
1099.3,945.41,0.0
1099.3,955.4,0.0
1099.3,965.4,0.0
1099.3,975.39,0.0
1099.3,985.38,0.0
1099.3,995.38,0.0
1099.3,1005.4,0.0
1099.3,1015.4,0.0
1099.3,1025.4,0.0
1099.3,1035.4,0.0
1099.3,1045.3,0.0
1099.3,1055.3,0.0
1099.3,1065.3,0.0
1099.3,1075.3,0.0
1099.3,1085.3,0.0
1099.3,1095.3,0.0
1099.3,1105.3,0.0
1099.3,1115.3,0.0
1099.3,1125.3,0.0
1099.3,1135.3,0.0
1099.3,1145.3,0.0
1099.3,1155.3,0.0
1099.3,1165.3,0.0
1099.3,1175.3,0.0
1099.3,1185.3,0.0
1099.3,1195.3,0.0
1099.3,1205.2,0.0
1099.3,1215.2,0.0
1099.3,1225.2,0.0
1099.3,1235.2,0.0
1099.3,1245.2,0.0
1099.3,1255.2,0.0
1099.3,1265.2,0.0
1099.3,1275.2,0.0
1099.3,1285.2,0.0
1099.3,1295.2,0.0
1099.3,1305.2,0.0
1099.3,1315.2,0.0
1099.3,1325.2,0.0
1099.3,1335.2,0.0
1099.3,1345.2,0.0
1099.3,1355.2,0.0
1099.3,1365.1,0.0
1099.3,1375.1,0.0
1099.3,1385.1,0.0
1099.3,1395.1,0.0
1099.3,1405.1,0.0
1099.3,1415.1,0.0
1099.3,1425.1,0.0
1099.3,1435.1,0.0
1099.3,1445.1,0.0
1099.3,1455.1,0.0
1099.3,1465.1,0.0
1099.3,1475.1,0.0
1099.3,1485.1,0.0
1099.3,1495.1,0.0
1099.3,1505.1,0.0
1099.3,1515.1,0.0
1099.3,1525.0,0.0
1099.3,1535.0,0.0
1099.3,1545.0,0.0
1099.3,1555.0,0.0
1099.3,1565.0,0.0
1099.3,1575.0,0.0
1099.3,1585.0,0.0
1099.3,1595.0,0.0
1113.8,5.9969,0.13
1113.8,15.991,0.13032
1113.8,25.984,0.13063
1113.8,35.978,0.13095
1113.8,45.972,0.13126
1113.8,55.966,0.13158
1113.8,65.959,0.13189
1113.8,75.953,0.13221
1113.8,85.947,0.13252
1113.8,95.941,0.13288
1113.8,105.93,0.13319
1113.8,115.93,0.13346
1113.8,125.92,0.13373
1113.8,135.92,0.134
1113.8,145.91,0.13427
1113.8,155.9,0.13454
1113.8,165.9,0.13481
1113.8,175.89,0.13508
1113.8,185.88,0.13535
1113.8,195.88,0.13566
1113.8,205.87,0.13569
1113.8,215.87,0.13551
1113.8,225.86,0.13533
1113.8,235.85,0.13495
1113.8,245.85,0.13452
1113.8,255.84,0.13409
1113.8,265.83,0.13366
1113.8,275.83,0.13323
1113.8,285.82,0.1328
1113.8,295.82,0.13237
1113.8,305.81,0.13167
1113.8,315.8,0.13076
1113.8,325.8,0.12979
1113.8,335.79,0.12882
1113.8,345.78,0.12785
1113.8,355.78,0.12715
1113.8,365.77,0.12652
1113.8,375.77,0.12541
1113.8,385.76,0.1243
1113.8,395.75,0.12318
1113.8,405.75,0.12185
1113.8,415.74,0.12034
1113.8,425.73,0.11879
1113.8,435.73,0.11723
1113.8,445.72,0.11568
1113.8,455.72,0.11386
1113.8,465.71,0.11171
1113.8,475.7,0.109
1113.8,485.7,0.10628
1113.8,495.69,0.10356
1113.8,505.68,0.10081
1113.8,515.68,0.09795
1113.8,525.67,0.094725
1113.8,535.67,0.091499
1113.8,545.66,0.088274
1113.8,555.65,0.084689
1113.8,565.65,0.080827
1113.8,575.64,0.076966
1113.8,585.63,0.073104
1113.8,595.63,0.070005
1113.8,605.62,0.066365
1113.8,615.62,0.062154
1113.8,625.61,0.05743
1113.8,635.6,0.052705
1113.8,645.6,0.047981
1113.8,655.59,0.043878
1113.8,665.58,0.040264
1113.8,675.58,0.03665
1113.8,685.57,0.033036
1113.8,695.57,0.028333
1113.8,705.56,0.02528
1113.8,715.55,0.023601
1113.8,725.55,0.021921
1113.8,735.54,0.020242
1113.8,745.53,0.016479
1113.8,755.53,0.015176
1113.8,765.52,0.015978
1113.8,775.52,0.016779
1113.8,785.51,0.01758
1113.8,795.5,0.015997
1113.8,805.5,0.015619
1113.8,815.49,0.016308
1113.8,825.48,0.016697
1113.8,835.48,0.017087
1113.8,845.47,0.017476
1113.8,855.47,0.017833
1113.8,865.46,0.018162
1113.8,875.45,0.018584
1113.8,885.45,0.018902
1113.8,895.44,0.0
1113.8,905.43,0.0
1113.8,915.43,0.0
1113.8,925.42,0.0
1113.8,935.42,0.0
1113.8,945.41,0.0
1113.8,955.4,0.0
1113.8,965.4,0.0
1113.8,975.39,0.0
1113.8,985.38,0.0
1113.8,995.38,0.0
1113.8,1005.4,0.0
1113.8,1015.4,0.0
1113.8,1025.4,0.0
1113.8,1035.4,0.0
1113.8,1045.3,0.0
1113.8,1055.3,0.0
1113.8,1065.3,0.0
1113.8,1075.3,0.0
1113.8,1085.3,0.0
1113.8,1095.3,0.0
1113.8,1105.3,0.0
1113.8,1115.3,0.0
1113.8,1125.3,0.0
1113.8,1135.3,0.0
1113.8,1145.3,0.0
1113.8,1155.3,0.0
1113.8,1165.3,0.0
1113.8,1175.3,0.0
1113.8,1185.3,0.0
1113.8,1195.3,0.0
1113.8,1205.2,0.0
1113.8,1215.2,0.0
1113.8,1225.2,0.0
1113.8,1235.2,0.0
1113.8,1245.2,0.0
1113.8,1255.2,0.0
1113.8,1265.2,0.0
1113.8,1275.2,0.0
1113.8,1285.2,0.0
1113.8,1295.2,0.0
1113.8,1305.2,0.0
1113.8,1315.2,0.0
1113.8,1325.2,0.0
1113.8,1335.2,0.0
1113.8,1345.2,0.0
1113.8,1355.2,0.0
1113.8,1365.1,0.0
1113.8,1375.1,0.0
1113.8,1385.1,0.0
1113.8,1395.1,0.0
1113.8,1405.1,0.0
1113.8,1415.1,0.0
1113.8,1425.1,0.0
1113.8,1435.1,0.0
1113.8,1445.1,0.0
1113.8,1455.1,0.0
1113.8,1465.1,0.0
1113.8,1475.1,0.0
1113.8,1485.1,0.0
1113.8,1495.1,0.0
1113.8,1505.1,0.0
1113.8,1515.1,0.0
1113.8,1525.0,0.0
1113.8,1535.0,0.0
1113.8,1545.0,0.0
1113.8,1555.0,0.0
1113.8,1565.0,0.0
1113.8,1575.0,0.0
1113.8,1585.0,0.0
1113.8,1595.0,0.0
1128.3,5.9969,0.13198
1128.3,15.991,0.13229
1128.3,25.984,0.13261
1128.3,35.978,0.13292
1128.3,45.972,0.13324
1128.3,55.966,0.13355
1128.3,65.959,0.13387
1128.3,75.953,0.1342
1128.3,85.947,0.13456
1128.3,95.941,0.13492
1128.3,105.93,0.13523
1128.3,115.93,0.1355
1128.3,125.92,0.13577
1128.3,135.92,0.13604
1128.3,145.91,0.13631
1128.3,155.9,0.13658
1128.3,165.9,0.13685
1128.3,175.89,0.13714
1128.3,185.88,0.13745
1128.3,195.88,0.13776
1128.3,205.87,0.13778
1128.3,215.87,0.13761
1128.3,225.86,0.13743
1128.3,235.85,0.13725
1128.3,245.85,0.13707
1128.3,255.84,0.1369
1128.3,265.83,0.13649
1128.3,275.83,0.13606
1128.3,285.82,0.13563
1128.3,295.82,0.1352
1128.3,305.81,0.1345
1128.3,315.8,0.1336
1128.3,325.8,0.13271
1128.3,335.79,0.13176
1128.3,345.78,0.13079
1128.3,355.78,0.13009
1128.3,365.77,0.12958
1128.3,375.77,0.12907
1128.3,385.76,0.12812
1128.3,395.75,0.127
1128.3,405.75,0.12567
1128.3,415.74,0.12417
1128.3,425.73,0.12268
1128.3,435.73,0.12114
1128.3,445.72,0.11958
1128.3,455.72,0.11776
1128.3,465.71,0.11575
1128.3,475.7,0.11374
1128.3,485.7,0.11121
1128.3,495.69,0.10849
1128.3,505.68,0.10574
1128.3,515.68,0.10296
1128.3,525.67,0.10019
1128.3,535.67,0.097083
1128.3,545.66,0.093857
1128.3,555.65,0.090272
1128.3,565.65,0.08641
1128.3,575.64,0.082866
1128.3,585.63,0.079812
1128.3,595.63,0.076758
1128.3,605.62,0.073117
1128.3,615.62,0.06902
1128.3,625.61,0.064923
1128.3,635.6,0.060367
1128.3,645.6,0.055642
1128.3,655.59,0.051539
1128.3,665.58,0.047925
1128.3,675.58,0.043862
1128.3,685.57,0.039087
1128.3,695.57,0.034312
1128.3,705.56,0.03126
1128.3,715.55,0.029581
1128.3,725.55,0.027046
1128.3,735.54,0.02314
1128.3,745.53,0.019233
1128.3,755.53,0.01793
1128.3,765.52,0.018731
1128.3,775.52,0.018559
1128.3,785.51,0.016804
1128.3,795.5,0.015048
1128.3,805.5,0.01467
1128.3,815.49,0.015419
1128.3,825.48,0.016169
1128.3,835.48,0.016659
1128.3,845.47,0.017049
1128.3,855.47,0.017405
1128.3,865.46,0.017792
1128.3,875.45,0.018249
1128.3,885.45,0.018705
1128.3,895.44,0.018914
1128.3,905.43,0.0
1128.3,915.43,0.0
1128.3,925.42,0.0
1128.3,935.42,0.0
1128.3,945.41,0.0
1128.3,955.4,0.0
1128.3,965.4,0.0
1128.3,975.39,0.0
1128.3,985.38,0.0
1128.3,995.38,0.0
1128.3,1005.4,0.0
1128.3,1015.4,0.0
1128.3,1025.4,0.0
1128.3,1035.4,0.0
1128.3,1045.3,0.0
1128.3,1055.3,0.0
1128.3,1065.3,0.0
1128.3,1075.3,0.0
1128.3,1085.3,0.0
1128.3,1095.3,0.0
1128.3,1105.3,0.0
1128.3,1115.3,0.0
1128.3,1125.3,0.0
1128.3,1135.3,0.0
1128.3,1145.3,0.0
1128.3,1155.3,0.0
1128.3,1165.3,0.0
1128.3,1175.3,0.0
1128.3,1185.3,0.0
1128.3,1195.3,0.0
1128.3,1205.2,0.0
1128.3,1215.2,0.0
1128.3,1225.2,0.0
1128.3,1235.2,0.0
1128.3,1245.2,0.0
1128.3,1255.2,0.0
1128.3,1265.2,0.0
1128.3,1275.2,0.0
1128.3,1285.2,0.0
1128.3,1295.2,0.0
1128.3,1305.2,0.0
1128.3,1315.2,0.0
1128.3,1325.2,0.0
1128.3,1335.2,0.0
1128.3,1345.2,0.0
1128.3,1355.2,0.0
1128.3,1365.1,0.0
1128.3,1375.1,0.0
1128.3,1385.1,0.0
1128.3,1395.1,0.0
1128.3,1405.1,0.0
1128.3,1415.1,0.0
1128.3,1425.1,0.0
1128.3,1435.1,0.0
1128.3,1445.1,0.0
1128.3,1455.1,0.0
1128.3,1465.1,0.0
1128.3,1475.1,0.0
1128.3,1485.1,0.0
1128.3,1495.1,0.0
1128.3,1505.1,0.0
1128.3,1515.1,0.0
1128.3,1525.0,0.0
1128.3,1535.0,0.0
1128.3,1545.0,0.0
1128.3,1555.0,0.0
1128.3,1565.0,0.0
1128.3,1575.0,0.0
1128.3,1585.0,0.0
1128.3,1595.0,0.0
1142.8,5.9969,0.13395
1142.8,15.991,0.13427
1142.8,25.984,0.13458
1142.8,35.978,0.1349
1142.8,45.972,0.13521
1142.8,55.966,0.13553
1142.8,65.959,0.13588
1142.8,75.953,0.13624
1142.8,85.947,0.1366
1142.8,95.941,0.13696
1142.8,105.93,0.13726
1142.8,115.93,0.13753
1142.8,125.92,0.13781
1142.8,135.92,0.13808
1142.8,145.91,0.13835
1142.8,155.9,0.13862
1142.8,165.9,0.13892
1142.8,175.89,0.13923
1142.8,185.88,0.13955
1142.8,195.88,0.13986
1142.8,205.87,0.13988
1142.8,215.87,0.1397
1142.8,225.86,0.13953
1142.8,235.85,0.13935
1142.8,245.85,0.13917
1142.8,255.84,0.139
1142.8,265.83,0.13882
1142.8,275.83,0.13864
1142.8,285.82,0.13846
1142.8,295.82,0.13803
1142.8,305.81,0.13733
1142.8,315.8,0.13643
1142.8,325.8,0.13554
1142.8,335.79,0.13465
1142.8,345.78,0.13373
1142.8,355.78,0.13303
1142.8,365.77,0.13252
1142.8,375.77,0.13201
1142.8,385.76,0.13151
1142.8,395.75,0.13082
1142.8,405.75,0.12949
1142.8,415.74,0.12799
1142.8,425.73,0.1265
1142.8,435.73,0.125
1142.8,445.72,0.12349
1142.8,455.72,0.12167
1142.8,465.71,0.11966
1142.8,475.7,0.11765
1142.8,485.7,0.11563
1142.8,495.69,0.11341
1142.8,505.68,0.11066
1142.8,515.68,0.10789
1142.8,525.67,0.10512
1142.8,535.67,0.10234
1142.8,545.66,0.09944
1142.8,555.65,0.095855
1142.8,565.65,0.092673
1142.8,575.64,0.089619
1142.8,585.63,0.086564
1142.8,595.63,0.08351
1142.8,605.62,0.079869
1142.8,615.62,0.075772
1142.8,625.61,0.071675
1142.8,635.6,0.067578
1142.8,645.6,0.063303
1142.8,655.59,0.0592
1142.8,665.58,0.054617
1142.8,675.58,0.049842
1142.8,685.57,0.045067
1142.8,695.57,0.040292
1142.8,705.56,0.03724
1142.8,715.55,0.033707
1142.8,725.55,0.0298
1142.8,735.54,0.025893
1142.8,745.53,0.021987
1142.8,755.53,0.020684
1142.8,765.52,0.019366
1142.8,775.52,0.01761
1142.8,785.51,0.015855
1142.8,795.5,0.014099
1142.8,805.5,0.013721
1142.8,815.49,0.014471
1142.8,825.48,0.01522
1142.8,835.48,0.015969
1142.8,845.47,0.016621
1142.8,855.47,0.017001
1142.8,865.46,0.017457
1142.8,875.45,0.017913
1142.8,885.45,0.018369
1142.8,895.44,0.018825
1142.8,905.43,0.018926
1142.8,915.43,0.018991
1142.8,925.42,0.0
1142.8,935.42,0.0
1142.8,945.41,0.0
1142.8,955.4,0.0
1142.8,965.4,0.0
1142.8,975.39,0.0
1142.8,985.38,0.0
1142.8,995.38,0.0
1142.8,1005.4,0.0
1142.8,1015.4,0.0
1142.8,1025.4,0.0
1142.8,1035.4,0.0
1142.8,1045.3,0.0
1142.8,1055.3,0.0
1142.8,1065.3,0.0
1142.8,1075.3,0.0
1142.8,1085.3,0.0
1142.8,1095.3,0.0
1142.8,1105.3,0.0
1142.8,1115.3,0.0
1142.8,1125.3,0.0
1142.8,1135.3,0.0
1142.8,1145.3,0.0
1142.8,1155.3,0.0
1142.8,1165.3,0.0
1142.8,1175.3,0.0
1142.8,1185.3,0.0
1142.8,1195.3,0.0
1142.8,1205.2,0.0
1142.8,1215.2,0.0
1142.8,1225.2,0.0
1142.8,1235.2,0.0
1142.8,1245.2,0.0
1142.8,1255.2,0.0
1142.8,1265.2,0.0
1142.8,1275.2,0.0
1142.8,1285.2,0.0
1142.8,1295.2,0.0
1142.8,1305.2,0.0
1142.8,1315.2,0.0
1142.8,1325.2,0.0
1142.8,1335.2,0.0
1142.8,1345.2,0.0
1142.8,1355.2,0.0
1142.8,1365.1,0.0
1142.8,1375.1,0.0
1142.8,1385.1,0.0
1142.8,1395.1,0.0
1142.8,1405.1,0.0
1142.8,1415.1,0.0
1142.8,1425.1,0.0
1142.8,1435.1,0.0
1142.8,1445.1,0.0
1142.8,1455.1,0.0
1142.8,1465.1,0.0
1142.8,1475.1,0.0
1142.8,1485.1,0.0
1142.8,1495.1,0.0
1142.8,1505.1,0.0
1142.8,1515.1,0.0
1142.8,1525.0,0.0
1142.8,1535.0,0.0
1142.8,1545.0,0.0
1142.8,1555.0,0.0
1142.8,1565.0,0.0
1142.8,1575.0,0.0
1142.8,1585.0,0.0
1142.8,1595.0,0.0
1157.2,5.9969,0.13592
1157.2,15.991,0.13624
1157.2,25.984,0.13655
1157.2,35.978,0.13687
1157.2,45.972,0.1372
1157.2,55.966,0.13756
1157.2,65.959,0.13792
1157.2,75.953,0.13828
1157.2,85.947,0.13864
1157.2,95.941,0.139
1157.2,105.93,0.1393
1157.2,115.93,0.13957
1157.2,125.92,0.13984
1157.2,135.92,0.14011
1157.2,145.91,0.1404
1157.2,155.9,0.14071
1157.2,165.9,0.14102
1157.2,175.89,0.14133
1157.2,185.88,0.14164
1157.2,195.88,0.14196
1157.2,205.87,0.14198
1157.2,215.87,0.1418
1157.2,225.86,0.14163
1157.2,235.85,0.14145
1157.2,245.85,0.14127
1157.2,255.84,0.14109
1157.2,265.83,0.14092
1157.2,275.83,0.14074
1157.2,285.82,0.14056
1157.2,295.82,0.14033
1157.2,305.81,0.14014
1157.2,315.8,0.13935
1157.2,325.8,0.13846
1157.2,335.79,0.13756
1157.2,345.78,0.13667
1157.2,355.78,0.13583
1157.2,365.77,0.13528
1157.2,375.77,0.13478
1157.2,385.76,0.13427
1157.2,395.75,0.13376
1157.2,405.75,0.13288
1157.2,415.74,0.13143
1157.2,425.73,0.12994
1157.2,435.73,0.12844
1157.2,445.72,0.12695
1157.2,455.72,0.12563
1157.2,465.71,0.12374
1157.2,475.7,0.12173
1157.2,485.7,0.11972
1157.2,495.69,0.11771
1157.2,505.68,0.11526
1157.2,515.68,0.11249
1157.2,525.67,0.10971
1157.2,535.67,0.10694
1157.2,545.66,0.10437
1157.2,555.65,0.10173
1157.2,565.65,0.098678
1157.2,575.64,0.095624
1157.2,585.63,0.09257
1157.2,595.63,0.08963
1157.2,605.62,0.086551
1157.2,615.62,0.082565
1157.2,625.61,0.078468
1157.2,635.6,0.074371
1157.2,645.6,0.070274
1157.2,655.59,0.065996
1157.2,665.58,0.06128
1157.2,675.58,0.056505
1157.2,685.57,0.05173
1157.2,695.57,0.046956
1157.2,705.56,0.042119
1157.2,715.55,0.038048
1157.2,725.55,0.034142
1157.2,735.54,0.030235
1157.2,745.53,0.026328
1157.2,755.53,0.023612
1157.2,765.52,0.021856
1157.2,775.52,0.020101
1157.2,785.51,0.018345
1157.2,795.5,0.01599
1157.2,805.5,0.013266
1157.2,815.49,0.013585
1157.2,825.48,0.014334
1157.2,835.48,0.015083
1157.2,845.47,0.015833
1157.2,855.47,0.0166
1157.2,865.46,0.017114
1157.2,875.45,0.01757
1157.2,885.45,0.018026
1157.2,895.44,0.018482
1157.2,905.43,0.018726
1157.2,915.43,0.01879
1157.2,925.42,0.018916
1157.2,935.42,0.0
1157.2,945.41,0.0
1157.2,955.4,0.0
1157.2,965.4,0.0
1157.2,975.39,0.0
1157.2,985.38,0.0
1157.2,995.38,0.0
1157.2,1005.4,0.0
1157.2,1015.4,0.0
1157.2,1025.4,0.0
1157.2,1035.4,0.0
1157.2,1045.3,0.0
1157.2,1055.3,0.0
1157.2,1065.3,0.0
1157.2,1075.3,0.0
1157.2,1085.3,0.0
1157.2,1095.3,0.0
1157.2,1105.3,0.0
1157.2,1115.3,0.0
1157.2,1125.3,0.0
1157.2,1135.3,0.0
1157.2,1145.3,0.0
1157.2,1155.3,0.0
1157.2,1165.3,0.0
1157.2,1175.3,0.0
1157.2,1185.3,0.0
1157.2,1195.3,0.0
1157.2,1205.2,0.0
1157.2,1215.2,0.0
1157.2,1225.2,0.0
1157.2,1235.2,0.0
1157.2,1245.2,0.0
1157.2,1255.2,0.0
1157.2,1265.2,0.0
1157.2,1275.2,0.0
1157.2,1285.2,0.0
1157.2,1295.2,0.0
1157.2,1305.2,0.0
1157.2,1315.2,0.0
1157.2,1325.2,0.0
1157.2,1335.2,0.0
1157.2,1345.2,0.0
1157.2,1355.2,0.0
1157.2,1365.1,0.0
1157.2,1375.1,0.0
1157.2,1385.1,0.0
1157.2,1395.1,0.0
1157.2,1405.1,0.0
1157.2,1415.1,0.0
1157.2,1425.1,0.0
1157.2,1435.1,0.0
1157.2,1445.1,0.0
1157.2,1455.1,0.0
1157.2,1465.1,0.0
1157.2,1475.1,0.0
1157.2,1485.1,0.0
1157.2,1495.1,0.0
1157.2,1505.1,0.0
1157.2,1515.1,0.0
1157.2,1525.0,0.0
1157.2,1535.0,0.0
1157.2,1545.0,0.0
1157.2,1555.0,0.0
1157.2,1565.0,0.0
1157.2,1575.0,0.0
1157.2,1585.0,0.0
1157.2,1595.0,0.0
1171.7,5.9969,0.1379
1171.7,15.991,0.13821
1171.7,25.984,0.13853
1171.7,35.978,0.13887
1171.7,45.972,0.13923
1171.7,55.966,0.13959
1171.7,65.959,0.13995
1171.7,75.953,0.14031
1171.7,85.947,0.14067
1171.7,95.941,0.14103
1171.7,105.93,0.14134
1171.7,115.93,0.14161
1171.7,125.92,0.14188
1171.7,135.92,0.14218
1171.7,145.91,0.14249
1171.7,155.9,0.14281
1171.7,165.9,0.14312
1171.7,175.89,0.14343
1171.7,185.88,0.14374
1171.7,195.88,0.14405
1171.7,205.87,0.14408
1171.7,215.87,0.1439
1171.7,225.86,0.14372
1171.7,235.85,0.14355
1171.7,245.85,0.14337
1171.7,255.84,0.14319
1171.7,265.83,0.14297
1171.7,275.83,0.14274
1171.7,285.82,0.14251
1171.7,295.82,0.14228
1171.7,305.81,0.14209
1171.7,315.8,0.14193
1171.7,325.8,0.14146
1171.7,335.79,0.14057
1171.7,345.78,0.13967
1171.7,355.78,0.13884
1171.7,365.77,0.13804
1171.7,375.77,0.13736
1171.7,385.76,0.13685
1171.7,395.75,0.13635
1171.7,405.75,0.13546
1171.7,415.74,0.1343
1171.7,425.73,0.13301
1171.7,435.73,0.13151
1171.7,445.72,0.13001
1171.7,455.72,0.1287
1171.7,465.71,0.12751
1171.7,475.7,0.126
1171.7,485.7,0.12398
1171.7,495.69,0.12197
1171.7,505.68,0.11953
1171.7,515.68,0.11675
1171.7,525.67,0.11398
1171.7,535.67,0.11171
1171.7,545.66,0.10963
1171.7,555.65,0.10699
1171.7,565.65,0.10394
1171.7,575.64,0.10088
1171.7,585.63,0.098121
1171.7,595.63,0.095466
1171.7,605.62,0.092387
1171.7,615.62,0.088978
1171.7,625.61,0.085301
1171.7,635.6,0.081204
1171.7,645.6,0.077107
1171.7,655.59,0.072829
1171.7,665.58,0.068409
1171.7,675.58,0.063852
1171.7,685.57,0.059077
1171.7,695.57,0.054303
1171.7,705.56,0.049466
1171.7,715.55,0.044581
1171.7,725.55,0.040071
1171.7,735.54,0.036164
1171.7,745.53,0.032258
1171.7,755.53,0.029541
1171.7,765.52,0.027785
1171.7,775.52,0.02603
1171.7,785.51,0.022693
1171.7,795.5,0.018749
1171.7,805.5,0.016026
1171.7,815.49,0.014302
1171.7,825.48,0.013511
1171.7,835.48,0.014261
1171.7,845.47,0.01501
1171.7,855.47,0.015778
1171.7,865.46,0.016561
1171.7,875.45,0.017221
1171.7,885.45,0.017677
1171.7,895.44,0.018133
1171.7,905.43,0.018376
1171.7,915.43,0.01846
1171.7,925.42,0.018677
1171.7,935.42,0.018893
1171.7,945.41,0.019291
1171.7,955.4,0.0
1171.7,965.4,0.0
1171.7,975.39,0.0
1171.7,985.38,0.0
1171.7,995.38,0.0
1171.7,1005.4,0.0
1171.7,1015.4,0.0
1171.7,1025.4,0.0
1171.7,1035.4,0.0
1171.7,1045.3,0.0
1171.7,1055.3,0.0
1171.7,1065.3,0.0
1171.7,1075.3,0.0
1171.7,1085.3,0.0
1171.7,1095.3,0.0
1171.7,1105.3,0.0
1171.7,1115.3,0.0
1171.7,1125.3,0.0
1171.7,1135.3,0.0
1171.7,1145.3,0.0
1171.7,1155.3,0.0
1171.7,1165.3,0.0
1171.7,1175.3,0.0
1171.7,1185.3,0.0
1171.7,1195.3,0.0
1171.7,1205.2,0.0
1171.7,1215.2,0.0
1171.7,1225.2,0.0
1171.7,1235.2,0.0
1171.7,1245.2,0.0
1171.7,1255.2,0.0
1171.7,1265.2,0.0
1171.7,1275.2,0.0
1171.7,1285.2,0.0
1171.7,1295.2,0.0
1171.7,1305.2,0.0
1171.7,1315.2,0.0
1171.7,1325.2,0.0
1171.7,1335.2,0.0
1171.7,1345.2,0.0
1171.7,1355.2,0.0
1171.7,1365.1,0.0
1171.7,1375.1,0.0
1171.7,1385.1,0.0
1171.7,1395.1,0.0
1171.7,1405.1,0.0
1171.7,1415.1,0.0
1171.7,1425.1,0.0
1171.7,1435.1,0.0
1171.7,1445.1,0.0
1171.7,1455.1,0.0
1171.7,1465.1,0.0
1171.7,1475.1,0.0
1171.7,1485.1,0.0
1171.7,1495.1,0.0
1171.7,1505.1,0.0
1171.7,1515.1,0.0
1171.7,1525.0,0.0
1171.7,1535.0,0.0
1171.7,1545.0,0.0
1171.7,1555.0,0.0
1171.7,1565.0,0.0
1171.7,1575.0,0.0
1171.7,1585.0,0.0
1171.7,1595.0,0.0
1186.2,5.9969,0.13987
1186.2,15.991,0.14019
1186.2,25.984,0.14055
1186.2,35.978,0.14091
1186.2,45.972,0.14127
1186.2,55.966,0.14163
1186.2,65.959,0.14199
1186.2,75.953,0.14235
1186.2,85.947,0.14271
1186.2,95.941,0.14307
1186.2,105.93,0.14338
1186.2,115.93,0.14366
1186.2,125.92,0.14397
1186.2,135.92,0.14428
1186.2,145.91,0.14459
1186.2,155.9,0.1449
1186.2,165.9,0.14522
1186.2,175.89,0.14553
1186.2,185.88,0.14584
1186.2,195.88,0.14615
1186.2,205.87,0.14618
1186.2,215.87,0.146
1186.2,225.86,0.14582
1186.2,235.85,0.1456
1186.2,245.85,0.14538
1186.2,255.84,0.14515
1186.2,265.83,0.14492
1186.2,275.83,0.14469
1186.2,285.82,0.14446
1186.2,295.82,0.14424
1186.2,305.81,0.14404
1186.2,315.8,0.14388
1186.2,325.8,0.14371
1186.2,335.79,0.14354
1186.2,345.78,0.14268
1186.2,355.78,0.14184
1186.2,365.77,0.14104
1186.2,375.77,0.14025
1186.2,385.76,0.13945
1186.2,395.75,0.13893
1186.2,405.75,0.13805
1186.2,415.74,0.13688
1186.2,425.73,0.13572
1186.2,435.73,0.13456
1186.2,445.72,0.13308
1186.2,455.72,0.13176
1186.2,465.71,0.13058
1186.2,475.7,0.12939
1186.2,485.7,0.12821
1186.2,495.69,0.12624
1186.2,505.68,0.12379
1186.2,515.68,0.12115
1186.2,525.67,0.11906
1186.2,535.67,0.11697
1186.2,545.66,0.11488
1186.2,555.65,0.11225
1186.2,565.65,0.10927
1186.2,575.64,0.10661
1186.2,585.63,0.10396
1186.2,595.63,0.1013
1186.2,605.62,0.098222
1186.2,615.62,0.094814
1186.2,625.61,0.091405
1186.2,635.6,0.087997
1186.2,645.6,0.08394
1186.2,655.59,0.079662
1186.2,665.58,0.075242
1186.2,675.58,0.070822
1186.2,685.57,0.066403
1186.2,695.57,0.06165
1186.2,705.56,0.056813
1186.2,715.55,0.051928
1186.2,725.55,0.047042
1186.2,735.54,0.042157
1186.2,745.53,0.038187
1186.2,755.53,0.03547
1186.2,765.52,0.033341
1186.2,775.52,0.029397
1186.2,785.51,0.025453
1186.2,795.5,0.021509
1186.2,805.5,0.018786
1186.2,815.49,0.017061
1186.2,825.48,0.015337
1186.2,835.48,0.013612
1186.2,845.47,0.014187
1186.2,855.47,0.014955
1186.2,865.46,0.015738
1186.2,875.45,0.016521
1186.2,885.45,0.017304
1186.2,895.44,0.017784
1186.2,905.43,0.018027
1186.2,915.43,0.018221
1186.2,925.42,0.018438
1186.2,935.42,0.018654
1186.2,945.41,0.018914
1186.2,955.4,0.01932
1186.2,965.4,0.0
1186.2,975.39,0.0
1186.2,985.38,0.0
