#: table_doi: 10.17182/hepdata.90835.v1/t74
#: name: T1bbbb significance
#: description: The observed significance of the SMS models for T1bbbb as function of the gluino and LSP masses. 
#: data_file: t1bbbb_significance.yaml
#: keyword observables: SIGNIF
#: keyword phrases: SUSY | Supersymmetry
#: keyword cmenergies: 13000
#: keyword reactions: P P --> GLUINO GLUINO | GLUINO --> BQ BQBAR NEUTRALINO1
#: Significance,
M(GLUINO) [GeV],M(NEUTRALINO1) [GeV],Significance [s.d.]
1953.3,541.03,-0.29531
1953.3,552.9,-0.416
1953.3,564.77,-0.53668
1953.3,576.63,-0.65736
1953.3,588.5,-0.77804
1953.3,600.37,-0.82981
1953.3,612.24,-0.82703
1953.3,624.11,-0.82365
1953.3,635.98,-0.82027
1953.3,647.85,-0.8169
1953.3,659.72,-0.81352
1953.3,671.58,-0.81014
1953.3,683.45,-0.80676
1953.3,695.32,-0.80339
1953.3,707.19,-0.79986
1953.3,719.06,-0.79623
1953.3,730.93,-0.79261
1953.3,742.8,-0.78898
1953.3,754.67,-0.78535
1953.3,766.53,-0.78173
1953.3,778.4,-0.7781
1953.3,790.27,-0.77448
1953.3,802.14,-0.77533
1953.3,814.01,-0.79846
1953.3,825.88,-0.82159
1953.3,837.75,-0.84472
1953.3,849.62,-0.86785
1953.3,861.48,-0.89098
1953.3,873.35,-0.91412
1953.3,885.22,-0.93725
1953.3,897.09,-0.94268
1953.3,908.96,-0.91268
1953.3,920.83,-0.88401
1953.3,932.7,-0.85534
1953.3,944.57,-0.82667
1953.3,956.43,-0.85431
1953.3,968.3,-0.86622
1953.3,980.17,-0.87813
1953.3,992.04,-0.89004
1953.3,1003.9,-0.8684
1953.3,1015.8,-0.77845
1953.3,1027.6,-0.68849
1953.3,1039.5,-0.59854
1953.3,1051.4,-0.55121
1953.3,1063.3,-0.63728
1953.3,1075.1,-0.72335
1953.3,1087.0,-0.80941
1953.3,1098.9,-0.8781
1953.3,1110.7,-0.89574
1953.3,1122.6,-0.9163
1953.3,1134.5,-0.93687
1953.3,1146.3,-0.95744
1953.3,1158.2,-0.96017
1953.3,1170.1,-0.9646
1953.3,1181.9,-0.96902
1953.3,1193.8,-0.97345
1953.3,1205.7,-0.987
1953.3,1217.5,-1.0118
1953.3,1229.4,-1.0367
1953.3,1241.3,-1.0615
1953.3,1253.2,-1.0817
1953.3,1265.0,-1.0889
1953.3,1276.9,-1.0961
1953.3,1288.8,-1.1034
1953.3,1300.6,-1.1209
1953.3,1312.5,-1.1257
1953.3,1324.4,-1.1305
1953.3,1336.2,-1.1354
1953.3,1348.1,-1.1301
1953.3,1360.0,-1.1424
1953.3,1371.8,-1.143
1953.3,1383.7,-1.1436
1953.3,1395.6,-1.1441
1953.3,1407.4,-1.1408
1953.3,1419.3,-1.1351
1953.3,1431.2,-1.1294
1953.3,1443.1,-1.1237
1953.3,1454.9,-1.1116
1953.3,1466.8,-1.1012
1953.3,1478.7,-1.0907
1953.3,1490.5,-1.0803
1953.3,1502.4,-1.0584
1953.3,1514.3,-1.0019
1953.3,1526.1,-0.94546
1953.3,1538.0,-0.88902
1953.3,1549.9,-0.84946
1953.3,1561.7,-0.78522
1953.3,1573.6,-0.72058
1953.3,1585.5,-0.65594
1953.3,1597.3,-0.59129
1953.3,1609.2,-0.54317
1953.3,1621.1,-0.49979
1953.3,1633.0,-0.45642
1953.3,1644.8,-0.41305
1953.3,1656.7,-0.3667
1953.3,1668.6,-0.28842
1953.3,1680.4,-0.21015
1953.3,1692.3,-0.13187
1953.3,1704.2,-0.10173
1953.3,1716.0,-0.16525
1953.3,1727.9,-0.22878
1953.3,1739.8,-0.2923
1953.3,1751.6,-0.2946
1953.3,1763.5,-0.22337
1953.3,1775.4,-0.15215
1953.3,1787.2,-0.08092
1953.3,1799.1,-0.027772
1953.3,1811.0,-0.032064
1953.3,1822.9,-0.035254
1953.3,1834.7,-0.038444
1953.3,1846.6,-0.041633
1953.3,1858.5,-0.12475
1953.3,1870.3,-0.23055
1953.3,1882.2,-0.33635
1953.3,1894.1,-0.44215
1967.8,6.9344,-0.42546
1967.8,18.803,-0.43538
1967.8,30.672,-0.4453
1967.8,42.541,-0.45522
1967.8,54.409,-0.46514
1967.8,66.278,-0.48609
1967.8,78.147,-0.5863
1967.8,90.016,-0.68652
1967.8,101.88,-0.76974
1967.8,113.75,-0.76289
1967.8,125.62,-0.75603
1967.8,137.49,-0.74918
1967.8,149.36,-0.74233
1967.8,161.23,-0.73548
1967.8,173.1,-0.7353
1967.8,184.97,-0.73764
1967.8,196.83,-0.73998
1967.8,208.7,-0.73611
1967.8,220.57,-0.72997
1967.8,232.44,-0.72384
1967.8,244.31,-0.72599
1967.8,256.18,-0.73104
1967.8,268.05,-0.73609
1967.8,279.92,-0.74115
1967.8,291.78,-0.7462
1967.8,303.65,-0.75058
1967.8,315.52,-0.75344
1967.8,327.39,-0.75629
1967.8,339.26,-0.75915
1967.8,351.13,-0.762
1967.8,363.0,-0.76486
1967.8,374.87,-0.77092
1967.8,386.73,-0.77743
1967.8,398.6,-0.78395
1967.8,410.47,-0.6822
1967.8,422.34,-0.56602
1967.8,434.21,-0.44983
1967.8,446.08,-0.33364
1967.8,457.95,-0.21745
1967.8,469.82,-0.15496
1967.8,481.68,-0.15807
1967.8,493.55,-0.16118
1967.8,505.42,-0.218
1967.8,517.29,-0.33868
1967.8,529.16,-0.45936
1967.8,541.03,-0.58004
1967.8,552.9,-0.70072
1967.8,564.77,-0.81852
1967.8,576.63,-0.82183
1967.8,588.5,-0.82514
1967.8,600.37,-0.82828
1967.8,612.24,-0.82604
1967.8,624.11,-0.82379
1967.8,635.98,-0.8215
1967.8,647.85,-0.81813
1967.8,659.72,-0.81475
1967.8,671.58,-0.81137
1967.8,683.45,-0.80799
1967.8,695.32,-0.80462
1967.8,707.19,-0.80109
1967.8,719.06,-0.79746
1967.8,730.93,-0.79384
1967.8,742.8,-0.79021
1967.8,754.67,-0.78658
1967.8,766.53,-0.78285
1967.8,778.4,-0.7786
1967.8,790.27,-0.77434
1967.8,802.14,-0.77503
1967.8,814.01,-0.79816
1967.8,825.88,-0.82129
1967.8,837.75,-0.84442
1967.8,849.62,-0.86755
1967.8,861.48,-0.89068
1967.8,873.35,-0.87099
1967.8,885.22,-0.83688
1967.8,897.09,-0.80277
1967.8,908.96,-0.77277
1967.8,920.83,-0.7441
1967.8,932.7,-0.71861
1967.8,944.57,-0.77212
1967.8,956.43,-0.82563
1967.8,968.3,-0.87725
1967.8,980.17,-0.88916
1967.8,992.04,-0.90107
1967.8,1003.9,-0.87943
1967.8,1015.8,-0.78948
1967.8,1027.6,-0.69952
1967.8,1039.5,-0.65847
1967.8,1051.4,-0.65948
1967.8,1063.3,-0.74555
1967.8,1075.1,-0.83162
1967.8,1087.0,-0.87924
1967.8,1098.9,-0.86931
1967.8,1110.7,-0.88695
1967.8,1122.6,-0.90751
1967.8,1134.5,-0.92355
1967.8,1146.3,-0.92004
1967.8,1158.2,-0.92201
1967.8,1170.1,-0.92644
1967.8,1181.9,-0.93086
1967.8,1193.8,-0.95555
1967.8,1205.7,-0.96952
1967.8,1217.5,-0.97126
1967.8,1229.4,-0.99569
1967.8,1241.3,-1.0205
1967.8,1253.2,-1.0407
1967.8,1265.0,-1.0479
1967.8,1276.9,-1.0551
1967.8,1288.8,-1.0831
1967.8,1300.6,-1.1259
1967.8,1312.5,-1.1307
1967.8,1324.4,-1.1356
1967.8,1336.2,-1.1116
1967.8,1348.1,-1.0308
1967.8,1360.0,-1.0931
1967.8,1371.8,-1.1521
1967.8,1383.7,-1.1527
1967.8,1395.6,-1.1533
1967.8,1407.4,-1.15
1967.8,1419.3,-1.1443
1967.8,1431.2,-1.1386
1967.8,1443.1,-1.1183
1967.8,1454.9,-1.1013
1967.8,1466.8,-1.0908
1967.8,1478.7,-1.0804
1967.8,1490.5,-1.0645
1967.8,1502.4,-1.0385
1967.8,1514.3,-0.98205
1967.8,1526.1,-0.92561
1967.8,1538.0,-0.89996
1967.8,1549.9,-0.9069
1967.8,1561.7,-0.8417
1967.8,1573.6,-0.77638
1967.8,1585.5,-0.71174
1967.8,1597.3,-0.6471
1967.8,1609.2,-0.59897
1967.8,1621.1,-0.5556
1967.8,1633.0,-0.51586
1967.8,1644.8,-0.53273
1967.8,1656.7,-0.49597
1967.8,1668.6,-0.41769
1967.8,1680.4,-0.33941
1967.8,1692.3,-0.25614
1967.8,1704.2,-0.22381
1967.8,1716.0,-0.28733
1967.8,1727.9,-0.35086
1967.8,1739.8,-0.3168
1967.8,1751.6,-0.22924
1967.8,1763.5,-0.15801
1967.8,1775.4,-0.086784
1967.8,1787.2,-0.053218
1967.8,1799.1,-0.07121
1967.8,1811.0,-0.075502
1967.8,1822.9,-0.078692
1967.8,1834.7,-0.087011
1967.8,1846.6,-0.1147
1967.8,1858.5,-0.19806
1967.8,1870.3,-0.30386
1967.8,1882.2,-0.40966
1967.8,1894.1,-0.43199
1982.2,6.9344,-0.19714
1982.2,18.803,-0.20706
1982.2,30.672,-0.21698
1982.2,42.541,-0.27536
1982.2,54.409,-0.37558
1982.2,66.278,-0.47579
1982.2,78.147,-0.57601
1982.2,90.016,-0.67623
1982.2,101.88,-0.75944
1982.2,113.75,-0.75259
1982.2,125.62,-0.74574
1982.2,137.49,-0.74041
1982.2,149.36,-0.74275
1982.2,161.23,-0.74509
1982.2,173.1,-0.74742
1982.2,184.97,-0.74976
1982.2,196.83,-0.7521
1982.2,208.7,-0.74822
1982.2,220.57,-0.74209
1982.2,232.44,-0.73596
1982.2,244.31,-0.72983
1982.2,256.18,-0.72369
1982.2,268.05,-0.72093
1982.2,279.92,-0.72598
1982.2,291.78,-0.73104
1982.2,303.65,-0.73542
1982.2,315.52,-0.73827
1982.2,327.39,-0.74113
1982.2,339.26,-0.74513
1982.2,351.13,-0.75165
1982.2,363.0,-0.75817
1982.2,374.87,-0.76468
1982.2,386.73,-0.7712
1982.2,398.6,-0.77772
1982.2,410.47,-0.67597
1982.2,422.34,-0.55978
1982.2,434.21,-0.44359
1982.2,446.08,-0.43346
1982.2,457.95,-0.43657
1982.2,469.82,-0.43968
1982.2,481.68,-0.44279
1982.2,493.55,-0.4459
1982.2,505.42,-0.50272
1982.2,517.29,-0.6234
1982.2,529.16,-0.74409
1982.2,541.03,-0.81036
1982.2,552.9,-0.81367
1982.2,564.77,-0.81699
1982.2,576.63,-0.8203
1982.2,588.5,-0.82362
1982.2,600.37,-0.82676
1982.2,612.24,-0.82451
1982.2,624.11,-0.82226
1982.2,635.98,-0.82002
1982.2,647.85,-0.81777
1982.2,659.72,-0.81552
1982.2,671.58,-0.8126
1982.2,683.45,-0.80922
1982.2,695.32,-0.80585
1982.2,707.19,-0.80232
1982.2,719.06,-0.79869
1982.2,730.93,-0.79507
1982.2,742.8,-0.79106
1982.2,754.67,-0.7868
1982.2,766.53,-0.78255
1982.2,778.4,-0.7783
1982.2,790.27,-0.77404
1982.2,802.14,-0.77473
1982.2,814.01,-0.79786
1982.2,825.88,-0.82099
1982.2,837.75,-0.83341
1982.2,849.62,-0.7993
1982.2,861.48,-0.76519
1982.2,873.35,-0.73108
1982.2,885.22,-0.69697
1982.2,897.09,-0.66286
1982.2,908.96,-0.63286
1982.2,920.83,-0.62541
1982.2,932.7,-0.67892
1982.2,944.57,-0.73243
1982.2,956.43,-0.78594
1982.2,968.3,-0.83945
1982.2,980.17,-0.89296
1982.2,992.04,-0.91211
1982.2,1003.9,-0.89046
1982.2,1015.8,-0.80051
1982.2,1027.6,-0.77695
1982.2,1039.5,-0.76674
1982.2,1051.4,-0.76775
1982.2,1063.3,-0.85382
1982.2,1075.1,-0.88037
1982.2,1087.0,-0.87044
1982.2,1098.9,-0.86052
1982.2,1110.7,-0.87815
1982.2,1122.6,-0.88891
1982.2,1134.5,-0.88539
1982.2,1146.3,-0.88188
1982.2,1158.2,-0.88385
1982.2,1170.1,-0.89232
1982.2,1181.9,-0.91752
1982.2,1193.8,-0.94272
1982.2,1205.7,-0.9567
1982.2,1217.5,-0.95843
1982.2,1229.4,-0.96017
1982.2,1241.3,-0.97952
1982.2,1253.2,-0.99969
1982.2,1265.0,-1.0069
1982.2,1276.9,-1.0431
1982.2,1288.8,-1.0881
1982.2,1300.6,-1.1309
1982.2,1312.5,-1.1358
1982.2,1324.4,-1.093
1982.2,1336.2,-1.0122
1982.2,1348.1,-0.93146
1982.2,1360.0,-0.99381
1982.2,1371.8,-1.0834
1982.2,1383.7,-1.1619
1982.2,1395.6,-1.1625
1982.2,1407.4,-1.1592
1982.2,1419.3,-1.1514
1982.2,1431.2,-1.1297
1982.2,1443.1,-1.108
1982.2,1454.9,-1.0909
1982.2,1466.8,-1.0805
1982.2,1478.7,-1.0629
1982.2,1490.5,-1.0446
1982.2,1502.4,-1.0186
1982.2,1514.3,-0.96219
1982.2,1526.1,-0.95045
1982.2,1538.0,-0.95739
1982.2,1549.9,-0.96433
1982.2,1561.7,-0.89914
1982.2,1573.6,-0.83316
1982.2,1585.5,-0.76754
1982.2,1597.3,-0.7029
1982.2,1609.2,-0.65478
1982.2,1621.1,-0.62826
1982.2,1633.0,-0.64513
1982.2,1644.8,-0.662
1982.2,1656.7,-0.62523
1982.2,1668.6,-0.54656
1982.2,1680.4,-0.46239
1982.2,1692.3,-0.37822
1982.2,1704.2,-0.34588
1982.2,1716.0,-0.40941
1982.2,1727.9,-0.34162
1982.2,1739.8,-0.25144
1982.2,1751.6,-0.16388
1982.2,1763.5,-0.092648
1982.2,1775.4,-0.078664
1982.2,1787.2,-0.096656
1982.2,1799.1,-0.11465
1982.2,1811.0,-0.11894
1982.2,1822.9,-0.13264
1982.2,1834.7,-0.16032
1982.2,1846.6,-0.18801
1982.2,1858.5,-0.27137
1982.2,1870.3,-0.35907
1982.2,1882.2,-0.38112
1982.2,1894.1,-0.40317
1996.7,6.9344,0.031184
1996.7,18.803,-0.06463
1996.7,30.672,-0.16485
1996.7,42.541,-0.26506
1996.7,54.409,-0.36528
1996.7,66.278,-0.4655
1996.7,78.147,-0.56572
1996.7,90.016,-0.66593
1996.7,101.88,-0.74915
1996.7,113.75,-0.74785
1996.7,125.62,-0.75019
1996.7,137.49,-0.75253
1996.7,149.36,-0.75487
1996.7,161.23,-0.7572
1996.7,173.1,-0.75954
1996.7,184.97,-0.76188
1996.7,196.83,-0.76422
1996.7,208.7,-0.76034
1996.7,220.57,-0.75421
1996.7,232.44,-0.74808
1996.7,244.31,-0.74195
1996.7,256.18,-0.73581
1996.7,268.05,-0.72968
1996.7,279.92,-0.72355
1996.7,291.78,-0.71742
1996.7,303.65,-0.72025
1996.7,315.52,-0.72586
1996.7,327.39,-0.73238
1996.7,339.26,-0.7389
1996.7,351.13,-0.74541
1996.7,363.0,-0.75193
1996.7,374.87,-0.75845
1996.7,386.73,-0.76496
1996.7,398.6,-0.77148
1996.7,410.47,-0.70886
1996.7,422.34,-0.71197
1996.7,434.21,-0.71508
1996.7,446.08,-0.71819
1996.7,457.95,-0.7213
1996.7,469.82,-0.72441
1996.7,481.68,-0.72752
1996.7,493.55,-0.73063
1996.7,505.42,-0.78745
1996.7,517.29,-0.8022
1996.7,529.16,-0.80552
1996.7,541.03,-0.80883
1996.7,552.9,-0.81215
1996.7,564.77,-0.81546
1996.7,576.63,-0.81877
1996.7,588.5,-0.82209
1996.7,600.37,-0.82523
1996.7,612.24,-0.82298
1996.7,624.11,-0.82073
1996.7,635.98,-0.81849
1996.7,647.85,-0.81624
1996.7,659.72,-0.81399
1996.7,671.58,-0.81175
1996.7,683.45,-0.8095
1996.7,695.32,-0.80707
1996.7,707.19,-0.80351
1996.7,719.06,-0.79926
1996.7,730.93,-0.79501
1996.7,742.8,-0.79076
1996.7,754.67,-0.7865
1996.7,766.53,-0.78225
1996.7,778.4,-0.778
1996.7,790.27,-0.77374
1996.7,802.14,-0.77443
1996.7,814.01,-0.76172
1996.7,825.88,-0.72761
1996.7,837.75,-0.6935
1996.7,849.62,-0.65939
1996.7,861.48,-0.62528
1996.7,873.35,-0.59117
1996.7,885.22,-0.55706
1996.7,897.09,-0.52295
1996.7,908.96,-0.5322
1996.7,920.83,-0.58571
1996.7,932.7,-0.63922
1996.7,944.57,-0.69273
1996.7,956.43,-0.74624
1996.7,968.3,-0.79975
1996.7,980.17,-0.85326
1996.7,992.04,-0.90677
1996.7,1003.9,-0.90566
1996.7,1015.8,-0.89544
1996.7,1027.6,-0.88522
1996.7,1039.5,-0.87501
1996.7,1051.4,-0.87602
1996.7,1063.3,-0.8815
1996.7,1075.1,-0.87158
1996.7,1087.0,-0.86165
1996.7,1098.9,-0.85173
1996.7,1110.7,-0.85427
1996.7,1122.6,-0.85075
1996.7,1134.5,-0.84723
1996.7,1146.3,-0.84371
1996.7,1158.2,-0.85429
1996.7,1170.1,-0.87949
1996.7,1181.9,-0.90469
1996.7,1193.8,-0.9299
1996.7,1205.7,-0.94387
1996.7,1217.5,-0.94561
1996.7,1229.4,-0.94734
1996.7,1241.3,-0.94908
1996.7,1253.2,-0.95868
1996.7,1265.0,-1.0032
1996.7,1276.9,-1.0482
1996.7,1288.8,-1.0931
1996.7,1300.6,-1.136
1996.7,1312.5,-1.0744
1996.7,1324.4,-0.99364
1996.7,1336.2,-0.91288
1996.7,1348.1,-0.83212
1996.7,1360.0,-0.89447
1996.7,1371.8,-0.98405
1996.7,1383.7,-1.0736
1996.7,1395.6,-1.1632
1996.7,1407.4,-1.1627
1996.7,1419.3,-1.141
1996.7,1431.2,-1.1193
1996.7,1443.1,-1.0976
1996.7,1454.9,-1.0795
1996.7,1466.8,-1.0613
1996.7,1478.7,-1.043
1996.7,1490.5,-1.0248
1996.7,1502.4,-0.99878
1996.7,1514.3,-1.001
1996.7,1526.1,-1.0079
1996.7,1538.0,-1.0148
1996.7,1549.9,-1.0218
1996.7,1561.7,-0.95657
1996.7,1573.6,-0.8906
1996.7,1585.5,-0.82462
1996.7,1597.3,-0.75871
1996.7,1609.2,-0.74066
1996.7,1621.1,-0.75753
1996.7,1633.0,-0.7744
1996.7,1644.8,-0.79127
1996.7,1656.7,-0.75281
1996.7,1668.6,-0.66864
1996.7,1680.4,-0.58447
1996.7,1692.3,-0.50029
1996.7,1704.2,-0.45661
1996.7,1716.0,-0.36643
1996.7,1727.9,-0.27625
1996.7,1739.8,-0.18607
1996.7,1751.6,-0.098512
1996.7,1763.5,-0.10411
1996.7,1775.4,-0.1221
1996.7,1787.2,-0.14009
1996.7,1799.1,-0.15809
1996.7,1811.0,-0.17826
1996.7,1822.9,-0.20595
1996.7,1834.7,-0.23363
1996.7,1846.6,-0.26132
1996.7,1858.5,-0.3082
1996.7,1870.3,-0.33025
1996.7,1882.2,-0.3523
1996.7,1894.1,-0.37435
2011.2,6.9344,-0.15125
2011.2,18.803,-0.25146
2011.2,30.672,-0.35168
2011.2,42.541,-0.4519
2011.2,54.409,-0.55211
2011.2,66.278,-0.65233
2011.2,78.147,-0.74906
2011.2,90.016,-0.70743
2011.2,101.88,-0.67277
2011.2,113.75,-0.67511
2011.2,125.62,-0.67745
2011.2,137.49,-0.67979
2011.2,149.36,-0.68212
2011.2,161.23,-0.68446
2011.2,173.1,-0.6868
2011.2,184.97,-0.68876
2011.2,196.83,-0.69048
2011.2,208.7,-0.7159
2011.2,220.57,-0.74994
2011.2,232.44,-0.74989
2011.2,244.31,-0.74376
2011.2,256.18,-0.73763
2011.2,268.05,-0.73149
2011.2,279.92,-0.72536
2011.2,291.78,-0.71923
2011.2,303.65,-0.71699
2011.2,315.52,-0.72351
2011.2,327.39,-0.73002
2011.2,339.26,-0.73654
2011.2,351.13,-0.74306
2011.2,363.0,-0.74957
2011.2,374.87,-0.75609
2011.2,386.73,-0.76444
2011.2,398.6,-0.77336
2011.2,410.47,-0.7744
2011.2,422.34,-0.77438
2011.2,434.21,-0.77749
2011.2,446.08,-0.7806
2011.2,457.95,-0.7837
2011.2,469.82,-0.78681
2011.2,481.68,-0.78992
2011.2,493.55,-0.79303
2011.2,505.42,-0.79624
2011.2,517.29,-0.79955
2011.2,529.16,-0.80286
2011.2,541.03,-0.80618
2011.2,552.9,-0.80949
2011.2,564.77,-0.8128
2011.2,576.63,-0.81612
2011.2,588.5,-0.81091
2011.2,600.37,-0.8053
2011.2,612.24,-0.8117
2011.2,624.11,-0.81684
2011.2,635.98,-0.81459
2011.2,647.85,-0.81235
2011.2,659.72,-0.8101
2011.2,671.58,-0.80785
2011.2,683.45,-0.80561
2011.2,695.32,-0.80336
2011.2,707.19,-0.7999
2011.2,719.06,-0.79565
2011.2,730.93,-0.79139
2011.2,742.8,-0.78714
2011.2,754.67,-0.78289
2011.2,766.53,-0.77863
2011.2,778.4,-0.77445
2011.2,790.27,-0.77122
2011.2,802.14,-0.77077
2011.2,814.01,-0.78292
2011.2,825.88,-0.78139
2011.2,837.75,-0.74727
2011.2,849.62,-0.71316
2011.2,861.48,-0.67905
2011.2,873.35,-0.64494
2011.2,885.22,-0.61083
2011.2,897.09,-0.57672
2011.2,908.96,-0.56009
2011.2,920.83,-0.54914
2011.2,932.7,-0.59429
2011.2,944.57,-0.64779
2011.2,956.43,-0.7013
2011.2,968.3,-0.75481
2011.2,980.17,-0.80832
2011.2,992.04,-0.86183
2011.2,1003.9,-0.89435
2011.2,1015.8,-0.88413
2011.2,1027.6,-0.87392
2011.2,1039.5,-0.86423
2011.2,1051.4,-0.86209
2011.2,1063.3,-0.85216
2011.2,1075.1,-0.84223
2011.2,1087.0,-0.83231
2011.2,1098.9,-0.8456
2011.2,1110.7,-0.84411
2011.2,1122.6,-0.84059
2011.2,1134.5,-0.83707
2011.2,1146.3,-0.82412
2011.2,1158.2,-0.83586
2011.2,1170.1,-0.86106
2011.2,1181.9,-0.88626
2011.2,1193.8,-0.91567
2011.2,1205.7,-0.91873
2011.2,1217.5,-0.90484
2011.2,1229.4,-0.90657
2011.2,1241.3,-0.90831
2011.2,1253.2,-0.92152
2011.2,1265.0,-0.96649
2011.2,1276.9,-1.0114
2011.2,1288.8,-1.0564
2011.2,1300.6,-1.0936
2011.2,1312.5,-1.0128
2011.2,1324.4,-0.93206
2011.2,1336.2,-0.8513
2011.2,1348.1,-0.86602
2011.2,1360.0,-0.86837
2011.2,1371.8,-0.94828
2011.2,1383.7,-1.0379
2011.2,1395.6,-1.1274
2011.2,1407.4,-1.1472
2011.2,1419.3,-1.1255
2011.2,1431.2,-1.1038
2011.2,1443.1,-1.0896
2011.2,1454.9,-1.0893
2011.2,1466.8,-1.0806
2011.2,1478.7,-1.0623
2011.2,1490.5,-1.044
2011.2,1502.4,-1.0309
2011.2,1514.3,-1.0378
2011.2,1526.1,-1.0447
2011.2,1538.0,-1.0517
2011.2,1549.9,-1.0259
2011.2,1561.7,-1.049
2011.2,1573.6,-0.98302
2011.2,1585.5,-0.91705
2011.2,1597.3,-0.85107
2011.2,1609.2,-0.84941
2011.2,1621.1,-0.86628
2011.2,1633.0,-0.88315
2011.2,1644.8,-0.74783
2011.2,1656.7,-0.57653
2011.2,1668.6,-0.49236
2011.2,1680.4,-0.40819
2011.2,1692.3,-0.40249
2011.2,1704.2,-0.50448
2011.2,1716.0,-0.43894
2011.2,1727.9,-0.34876
2011.2,1739.8,-0.25858
2011.2,1751.6,-0.18336
2011.2,1763.5,-0.20135
2011.2,1775.4,-0.21934
2011.2,1787.2,-0.23733
2011.2,1799.1,-0.21301
2011.2,1811.0,-0.1632
2011.2,1822.9,-0.18956
2011.2,1834.7,-0.21724
2011.2,1846.6,-0.24493
2011.2,1858.5,-0.2686
2011.2,1870.3,-0.29065
2011.2,1882.2,-0.3127
2011.2,1894.1,-0.32778
2025.7,6.9344,-0.39606
2025.7,18.803,-0.49627
2025.7,30.672,-0.59649
2025.7,42.541,-0.69671
2025.7,54.409,-0.73463
2025.7,66.278,-0.693
2025.7,78.147,-0.65136
2025.7,90.016,-0.60973
2025.7,101.88,-0.57507
2025.7,113.75,-0.57741
2025.7,125.62,-0.57975
2025.7,137.49,-0.58209
2025.7,149.36,-0.58439
2025.7,161.23,-0.58611
2025.7,173.1,-0.58783
2025.7,184.97,-0.58956
2025.7,196.83,-0.59128
2025.7,208.7,-0.6167
2025.7,220.57,-0.65074
2025.7,232.44,-0.68478
2025.7,244.31,-0.71883
2025.7,256.18,-0.73641
2025.7,268.05,-0.73028
2025.7,279.92,-0.72414
2025.7,291.78,-0.71801
2025.7,303.65,-0.71577
2025.7,315.52,-0.72229
2025.7,327.39,-0.7288
2025.7,339.26,-0.73532
2025.7,351.13,-0.74233
2025.7,363.0,-0.75125
2025.7,374.87,-0.76016
2025.7,386.73,-0.76908
2025.7,398.6,-0.77799
2025.7,410.47,-0.77903
2025.7,422.34,-0.77902
2025.7,434.21,-0.779
2025.7,446.08,-0.77899
2025.7,457.95,-0.78072
2025.7,469.82,-0.78383
2025.7,481.68,-0.78694
2025.7,493.55,-0.79005
2025.7,505.42,-0.79325
2025.7,517.29,-0.79657
2025.7,529.16,-0.79988
2025.7,541.03,-0.80319
2025.7,552.9,-0.8032
2025.7,564.77,-0.79721
2025.7,576.63,-0.79121
2025.7,588.5,-0.78522
2025.7,600.37,-0.77962
2025.7,612.24,-0.78602
2025.7,624.11,-0.79242
2025.7,635.98,-0.79882
2025.7,647.85,-0.80523
2025.7,659.72,-0.80551
2025.7,671.58,-0.80326
2025.7,683.45,-0.80102
2025.7,695.32,-0.79877
2025.7,707.19,-0.79531
2025.7,719.06,-0.79106
2025.7,730.93,-0.7868
2025.7,742.8,-0.78255
2025.7,754.67,-0.77881
2025.7,766.53,-0.77559
2025.7,778.4,-0.77237
2025.7,790.27,-0.76914
2025.7,802.14,-0.76869
2025.7,814.01,-0.78084
2025.7,825.88,-0.79298
2025.7,837.75,-0.80513
2025.7,849.62,-0.81728
2025.7,861.48,-0.78979
2025.7,873.35,-0.75568
2025.7,885.22,-0.72157
2025.7,897.09,-0.68746
2025.7,908.96,-0.67083
2025.7,920.83,-0.65988
2025.7,932.7,-0.64893
2025.7,944.57,-0.63798
2025.7,956.43,-0.65482
2025.7,968.3,-0.70833
2025.7,980.17,-0.76184
2025.7,992.04,-0.81535
2025.7,1003.9,-0.84787
2025.7,1015.8,-0.83765
2025.7,1027.6,-0.82997
2025.7,1039.5,-0.82885
2025.7,1051.4,-0.8267
2025.7,1063.3,-0.81677
2025.7,1075.1,-0.80865
2025.7,1087.0,-0.82617
2025.7,1098.9,-0.84368
2025.7,1110.7,-0.84219
2025.7,1122.6,-0.83867
2025.7,1134.5,-0.82245
2025.7,1146.3,-0.80404
2025.7,1158.2,-0.81577
2025.7,1170.1,-0.84098
2025.7,1181.9,-0.87257
2025.7,1193.8,-0.90776
2025.7,1205.7,-0.91083
2025.7,1217.5,-0.87887
2025.7,1229.4,-0.85758
2025.7,1241.3,-0.85931
2025.7,1253.2,-0.87253
2025.7,1265.0,-0.91749
2025.7,1276.9,-0.96219
2025.7,1288.8,-1.0059
2025.7,1300.6,-1.0431
2025.7,1312.5,-0.96233
2025.7,1324.4,-0.88182
2025.7,1336.2,-0.92307
2025.7,1348.1,-0.96433
2025.7,1360.0,-0.96668
2025.7,1371.8,-0.96164
2025.7,1383.7,-1.0208
2025.7,1395.6,-1.1104
2025.7,1407.4,-1.1301
2025.7,1419.3,-1.1084
2025.7,1431.2,-1.0989
2025.7,1443.1,-1.0983
2025.7,1454.9,-1.0979
2025.7,1466.8,-1.0978
2025.7,1478.7,-1.0931
2025.7,1490.5,-1.0748
2025.7,1502.4,-1.0617
2025.7,1514.3,-1.0686
2025.7,1526.1,-1.0702
2025.7,1538.0,-1.0421
2025.7,1549.9,-1.0139
2025.7,1561.7,-1.0414
2025.7,1573.6,-1.0695
2025.7,1585.5,-1.0198
