#: table_doi: 10.17182/hepdata.90835.v1/t60
#: name: T2qq cross section upper limits
#: description: The 95% CL observed and expected upper limits on the production cross sections of the T2qq signal model as a function of the LSP and light squark masses.
#: data_file: t2qq_cross_section_upper_limits.yaml
#: keyword observables: SIG | CLS
#: keyword phrases: SUSY | Supersymmetry
#: keyword cmenergies: 13000
#: keyword reactions: P P --> SQUARK SQUARK | SQUARK --> Q NEUTRALINO1
#: Upper Limit,Expected
#: LUMINOSITY [fb$^{-1}$],137
M(SQUARK) [GeV],M(NEUTRALINO1) [GeV],Cross section upper limit at 95% CL [pb]
1361.3,1251.3,0.061666
1361.3,1261.7,0.065034
1361.3,1272.2,0.068403
1361.3,1282.7,0.071771
1361.3,1293.1,0.074821
1361.3,1303.6,0.079142
1361.3,1314.0,0.086731
1361.3,1324.5,0.092049
1361.3,1335.0,0.098534
1361.3,1345.4,0.0
1361.3,1355.9,0.0
1361.3,1366.4,0.0
1361.3,1376.8,0.0
1361.3,1387.3,0.0
1361.3,1397.7,0.0
1361.3,1408.2,0.0
1361.3,1418.7,0.0
1361.3,1429.1,0.0
1361.3,1439.6,0.0
1361.3,1450.1,0.0
1361.3,1460.5,0.0
1361.3,1471.0,0.0
1361.3,1481.4,0.0
1361.3,1491.9,0.0
1361.3,1502.4,0.0
1361.3,1512.8,0.0
1361.3,1523.3,0.0
1361.3,1533.8,0.0
1361.3,1544.2,0.0
1361.3,1554.7,0.0
1361.3,1565.1,0.0
1361.3,1575.6,0.0
1361.3,1586.1,0.0
1361.3,1596.5,0.0
1361.3,1607.0,0.0
1361.3,1617.5,0.0
1361.3,1627.9,0.0
1361.3,1638.4,0.0
1361.3,1648.8,0.0
1361.3,1659.3,0.0
1361.3,1669.8,0.0
1373.0,6.2313,0.0019128
1373.0,16.694,0.0019175
1373.0,27.156,0.0019222
1373.0,37.619,0.0019269
1373.0,48.081,0.0019316
1373.0,58.544,0.0019364
1373.0,69.006,0.0019413
1373.0,79.469,0.0019462
1373.0,89.931,0.0019512
1373.0,100.39,0.0019563
1373.0,110.86,0.0019676
1373.0,121.32,0.001979
1373.0,131.78,0.0019903
1373.0,142.24,0.0020016
1373.0,152.71,0.0020129
1373.0,163.17,0.0020259
1373.0,173.63,0.0020391
1373.0,184.09,0.0020522
1373.0,194.56,0.0020654
1373.0,205.02,0.0020866
1373.0,215.48,0.0021166
1373.0,225.94,0.0021466
1373.0,236.41,0.0021765
1373.0,246.87,0.0022065
1373.0,257.33,0.0022334
1373.0,267.79,0.0022538
1373.0,278.26,0.0022743
1373.0,288.72,0.0022948
1373.0,299.18,0.0023152
1373.0,309.64,0.0023488
1373.0,320.11,0.0023834
1373.0,330.57,0.0024181
1373.0,341.03,0.0024527
1373.0,351.49,0.0024873
1373.0,361.96,0.0025208
1373.0,372.42,0.002554
1373.0,382.88,0.0025871
1373.0,393.34,0.0026203
1373.0,403.81,0.0026651
1373.0,414.27,0.0027304
1373.0,424.73,0.0027957
1373.0,435.19,0.0028609
1373.0,445.66,0.0029262
1373.0,456.12,0.002987
1373.0,466.58,0.0030308
1373.0,477.04,0.0030747
1373.0,487.51,0.0031186
1373.0,497.97,0.0031624
1373.0,508.43,0.0032407
1373.0,518.89,0.0033273
1373.0,529.36,0.0034139
1373.0,539.82,0.0035005
1373.0,550.28,0.0035871
1373.0,560.74,0.0036662
1373.0,571.21,0.0037413
1373.0,581.67,0.0038163
1373.0,592.13,0.0038914
1373.0,602.59,0.0039848
1373.0,613.06,0.004134
1373.0,623.52,0.0042832
1373.0,633.98,0.0044115
1373.0,644.44,0.0045294
1373.0,654.91,0.0046473
1373.0,665.37,0.0047653
1373.0,675.83,0.0048937
1373.0,686.29,0.0050509
1373.0,696.76,0.0052081
1373.0,707.22,0.0054297
1373.0,717.68,0.0056801
1373.0,728.14,0.0059208
1373.0,738.61,0.0060845
1373.0,749.07,0.0062483
1373.0,759.53,0.0065541
1373.0,769.99,0.0068739
1373.0,780.46,0.0071688
1373.0,790.92,0.0074145
1373.0,801.38,0.0076959
1373.0,811.84,0.0082129
1373.0,822.31,0.0087298
1373.0,832.77,0.0091306
1373.0,843.23,0.0094386
1373.0,853.69,0.0098185
1373.0,864.16,0.01033
1373.0,874.62,0.010842
1373.0,885.08,0.011332
1373.0,895.54,0.011815
1373.0,906.01,0.012535
1373.0,916.47,0.01343
1373.0,926.93,0.014326
1373.0,937.39,0.014825
1373.0,947.86,0.015324
1373.0,958.32,0.016393
1373.0,968.78,0.017608
1373.0,979.24,0.018757
1373.0,989.71,0.019669
1373.0,1000.2,0.020592
1373.0,1010.6,0.02217
1373.0,1021.1,0.023747
1373.0,1031.6,0.025125
1373.0,1042.0,0.026248
1373.0,1052.5,0.02764
1373.0,1062.9,0.0299
1373.0,1073.4,0.032159
1373.0,1083.9,0.033925
1373.0,1094.3,0.035438
1373.0,1104.8,0.036551
1373.0,1115.3,0.03719
1373.0,1125.7,0.03783
1373.0,1136.2,0.039776
1373.0,1146.6,0.041897
1373.0,1157.1,0.043909
1373.0,1167.6,0.045871
1373.0,1178.0,0.047816
1373.0,1188.5,0.049625
1373.0,1199.0,0.051434
1373.0,1209.4,0.05338
1373.0,1219.9,0.055342
1373.0,1230.3,0.056991
1373.0,1240.8,0.057989
1373.0,1251.3,0.059274
1373.0,1261.7,0.062642
1373.0,1272.2,0.066011
1373.0,1282.7,0.068971
1373.0,1293.1,0.071591
1373.0,1303.6,0.075912
1373.0,1314.0,0.083252
1373.0,1324.5,0.086246
1373.0,1335.0,0.089241
1373.0,1345.4,0.099458
1373.0,1355.9,0.0
1373.0,1366.4,0.0
1373.0,1376.8,0.0
1373.0,1387.3,0.0
1373.0,1397.7,0.0
1373.0,1408.2,0.0
1373.0,1418.7,0.0
1373.0,1429.1,0.0
1373.0,1439.6,0.0
1373.0,1450.1,0.0
1373.0,1460.5,0.0
1373.0,1471.0,0.0
1373.0,1481.4,0.0
1373.0,1491.9,0.0
1373.0,1502.4,0.0
1373.0,1512.8,0.0
1373.0,1523.3,0.0
1373.0,1533.8,0.0
1373.0,1544.2,0.0
1373.0,1554.7,0.0
1373.0,1565.1,0.0
1373.0,1575.6,0.0
1373.0,1586.1,0.0
1373.0,1596.5,0.0
1373.0,1607.0,0.0
1373.0,1617.5,0.0
1373.0,1627.9,0.0
1373.0,1638.4,0.0
1373.0,1648.8,0.0
1373.0,1659.3,0.0
1373.0,1669.8,0.0
1384.8,6.2313,0.0018578
1384.8,16.694,0.0018625
1384.8,27.156,0.0018673
1384.8,37.619,0.0018721
1384.8,48.081,0.001877
1384.8,58.544,0.0018819
1384.8,69.006,0.0018869
1384.8,79.469,0.0018918
1384.8,89.931,0.0018967
1384.8,100.39,0.0019019
1384.8,110.86,0.0019132
1384.8,121.32,0.0019245
1384.8,131.78,0.0019361
1384.8,142.24,0.0019492
1384.8,152.71,0.0019624
1384.8,163.17,0.0019756
1384.8,173.63,0.0019887
1384.8,184.09,0.0020019
1384.8,194.56,0.002015
1384.8,205.02,0.0020363
1384.8,215.48,0.0020662
1384.8,225.94,0.0020962
1384.8,236.41,0.0021208
1384.8,246.87,0.0021413
1384.8,257.33,0.0021617
1384.8,267.79,0.0021822
1384.8,278.26,0.0022027
1384.8,288.72,0.0022231
1384.8,299.18,0.0022436
1384.8,309.64,0.0022771
1384.8,320.11,0.0023118
1384.8,330.57,0.0023464
1384.8,341.03,0.0023796
1384.8,351.49,0.0024127
1384.8,361.96,0.0024458
1384.8,372.42,0.002479
1384.8,382.88,0.0025121
1384.8,393.34,0.0025453
1384.8,403.81,0.0025901
1384.8,414.27,0.0026554
1384.8,424.73,0.0027207
1384.8,435.19,0.0027763
1384.8,445.66,0.0028201
1384.8,456.12,0.002864
1384.8,466.58,0.0029079
1384.8,477.04,0.0029517
1384.8,487.51,0.0029956
1384.8,497.97,0.0030394
1384.8,508.43,0.0031178
1384.8,518.89,0.0032044
1384.8,529.36,0.003291
1384.8,539.82,0.0033672
1384.8,550.28,0.0034423
1384.8,560.74,0.0035173
1384.8,571.21,0.0035924
1384.8,581.67,0.0036675
1384.8,592.13,0.0037425
1384.8,602.59,0.0038359
1384.8,613.06,0.0039852
1384.8,623.52,0.0041096
1384.8,633.98,0.0042276
1384.8,644.44,0.0043455
1384.8,654.91,0.0044635
1384.8,665.37,0.0045814
1384.8,675.83,0.0046993
1384.8,686.29,0.004823
1384.8,696.76,0.0049802
1384.8,707.22,0.0052018
1384.8,717.68,0.005432
1384.8,728.14,0.0055957
1384.8,738.61,0.0057595
1384.8,749.07,0.0059233
1384.8,759.53,0.0062291
1384.8,769.99,0.0065152
1384.8,780.46,0.0067608
1384.8,790.92,0.0070064
1384.8,801.38,0.0072879
1384.8,811.84,0.0078048
1384.8,822.31,0.0081805
1384.8,832.77,0.0084886
1384.8,843.23,0.0087966
1384.8,853.69,0.0091765
1384.8,864.16,0.0096881
1384.8,874.62,0.010174
1384.8,885.08,0.010658
1384.8,895.54,0.011141
1384.8,906.01,0.011861
1384.8,916.47,0.01271
1384.8,926.93,0.013209
1384.8,937.39,0.013708
1384.8,947.86,0.014207
1384.8,958.32,0.015275
1384.8,968.78,0.016388
1384.8,979.24,0.0173
1384.8,989.71,0.018213
1384.8,1000.2,0.019136
1384.8,1010.6,0.020713
1384.8,1021.1,0.022036
1384.8,1031.6,0.023159
1384.8,1042.0,0.024282
1384.8,1052.5,0.025674
1384.8,1062.9,0.027934
1384.8,1073.4,0.02961
1384.8,1083.9,0.031123
1384.8,1094.3,0.032636
1384.8,1104.8,0.033748
1384.8,1115.3,0.034391
1384.8,1125.7,0.036512
1384.8,1136.2,0.038633
1384.8,1146.6,0.040754
1384.8,1157.1,0.042767
1384.8,1167.6,0.044694
1384.8,1178.0,0.046503
1384.8,1188.5,0.048312
1384.8,1199.0,0.050121
1384.8,1209.4,0.052067
1384.8,1219.9,0.053601
1384.8,1230.3,0.054599
1384.8,1240.8,0.055597
1384.8,1251.3,0.056882
1384.8,1261.7,0.06025
1384.8,1272.2,0.063121
1384.8,1282.7,0.065741
1384.8,1293.1,0.068361
1384.8,1303.6,0.072682
1384.8,1314.0,0.077449
1384.8,1324.5,0.080443
1384.8,1335.0,0.083438
1384.8,1345.4,0.088904
1384.8,1355.9,0.10038
1384.8,1366.4,0.0
1384.8,1376.8,0.0
1384.8,1387.3,0.0
1384.8,1397.7,0.0
1384.8,1408.2,0.0
1384.8,1418.7,0.0
1384.8,1429.1,0.0
1384.8,1439.6,0.0
1384.8,1450.1,0.0
1384.8,1460.5,0.0
1384.8,1471.0,0.0
1384.8,1481.4,0.0
1384.8,1491.9,0.0
1384.8,1502.4,0.0
1384.8,1512.8,0.0
1384.8,1523.3,0.0
1384.8,1533.8,0.0
1384.8,1544.2,0.0
1384.8,1554.7,0.0
1384.8,1565.1,0.0
1384.8,1575.6,0.0
1384.8,1586.1,0.0
1384.8,1596.5,0.0
1384.8,1607.0,0.0
1384.8,1617.5,0.0
1384.8,1627.9,0.0
1384.8,1638.4,0.0
1384.8,1648.8,0.0
1384.8,1659.3,0.0
1384.8,1669.8,0.0
1396.5,6.2313,0.0018029
1396.5,16.694,0.0018078
1396.5,27.156,0.0018127
1396.5,37.619,0.0018177
1396.5,48.081,0.0018226
1396.5,58.544,0.0018275
1396.5,69.006,0.0018324
1396.5,79.469,0.0018373
1396.5,89.931,0.0018423
1396.5,100.39,0.0018474
1396.5,110.86,0.0018594
1396.5,121.32,0.0018726
1396.5,131.78,0.0018857
1396.5,142.24,0.0018989
1396.5,152.71,0.0019121
1396.5,163.17,0.0019252
1396.5,173.63,0.0019384
1396.5,184.09,0.0019515
1396.5,194.56,0.0019647
1396.5,205.02,0.0019859
1396.5,215.48,0.0020082
1396.5,225.94,0.0020287
1396.5,236.41,0.0020492
1396.5,246.87,0.0020696
1396.5,257.33,0.0020901
1396.5,267.79,0.0021106
1396.5,278.26,0.002131
1396.5,288.72,0.0021515
1396.5,299.18,0.002172
1396.5,309.64,0.0022051
1396.5,320.11,0.0022383
1396.5,330.57,0.0022714
1396.5,341.03,0.0023046
1396.5,351.49,0.0023377
1396.5,361.96,0.0023708
1396.5,372.42,0.002404
1396.5,382.88,0.0024371
1396.5,393.34,0.0024703
1396.5,403.81,0.0025151
1396.5,414.27,0.0025656
1396.5,424.73,0.0026094
1396.5,435.19,0.0026533
1396.5,445.66,0.0026972
1396.5,456.12,0.002741
1396.5,466.58,0.0027849
1396.5,477.04,0.0028287
1396.5,487.51,0.0028726
1396.5,497.97,0.0029165
1396.5,508.43,0.0029932
1396.5,518.89,0.0030683
1396.5,529.36,0.0031433
1396.5,539.82,0.0032184
1396.5,550.28,0.0032934
1396.5,560.74,0.0033685
1396.5,571.21,0.0034435
1396.5,581.67,0.0035186
1396.5,592.13,0.0035937
1396.5,602.59,0.0036871
1396.5,613.06,0.0038078
1396.5,623.52,0.0039257
1396.5,633.98,0.0040437
1396.5,644.44,0.0041616
1396.5,654.91,0.0042796
1396.5,665.37,0.0043975
1396.5,675.83,0.0045154
1396.5,686.29,0.0046334
1396.5,696.76,0.0047524
1396.5,707.22,0.0049432
1396.5,717.68,0.005107
1396.5,728.14,0.0052707
1396.5,738.61,0.0054345
1396.5,749.07,0.0055982
1396.5,759.53,0.0058615
1396.5,769.99,0.0061071
1396.5,780.46,0.0063528
1396.5,790.92,0.0065984
1396.5,801.38,0.0068798
1396.5,811.84,0.0072305
1396.5,822.31,0.0075385
1396.5,832.77,0.0078465
1396.5,843.23,0.0081545
1396.5,853.69,0.0085339
1396.5,864.16,0.0090174
1396.5,874.62,0.0095009
1396.5,885.08,0.0099843
1396.5,895.54,0.010468
1396.5,906.01,0.011093
1396.5,916.47,0.011592
1396.5,926.93,0.012091
1396.5,937.39,0.012591
1396.5,947.86,0.01309
1396.5,958.32,0.014019
1396.5,968.78,0.014931
1396.5,979.24,0.015844
1396.5,989.71,0.016756
1396.5,1000.2,0.017679
1396.5,1010.6,0.018947
1396.5,1021.1,0.02007
1396.5,1031.6,0.021193
1396.5,1042.0,0.022316
1396.5,1052.5,0.023709
1396.5,1062.9,0.025295
1396.5,1073.4,0.026808
1396.5,1083.9,0.028321
1396.5,1094.3,0.029834
1396.5,1104.8,0.031127
1396.5,1115.3,0.033248
1396.5,1125.7,0.035369
1396.5,1136.2,0.03749
1396.5,1146.6,0.039611
1396.5,1157.1,0.041571
1396.5,1167.6,0.043381
1396.5,1178.0,0.04519
1396.5,1188.5,0.046999
1396.5,1199.0,0.048808
1396.5,1209.4,0.050211
1396.5,1219.9,0.051209
1396.5,1230.3,0.052207
1396.5,1240.8,0.053205
1396.5,1251.3,0.05449
1396.5,1261.7,0.057271
1396.5,1272.2,0.059891
1396.5,1282.7,0.062511
1396.5,1293.1,0.065131
1396.5,1303.6,0.068651
1396.5,1314.0,0.071646
1396.5,1324.5,0.07464
1396.5,1335.0,0.077635
1396.5,1345.4,0.080629
1396.5,1355.9,0.089828
1396.5,1366.4,0.10131
1396.5,1376.8,0.0
1396.5,1387.3,0.0
1396.5,1397.7,0.0
1396.5,1408.2,0.0
1396.5,1418.7,0.0
1396.5,1429.1,0.0
1396.5,1439.6,0.0
1396.5,1450.1,0.0
1396.5,1460.5,0.0
1396.5,1471.0,0.0
1396.5,1481.4,0.0
1396.5,1491.9,0.0
1396.5,1502.4,0.0
1396.5,1512.8,0.0
1396.5,1523.3,0.0
1396.5,1533.8,0.0
1396.5,1544.2,0.0
1396.5,1554.7,0.0
1396.5,1565.1,0.0
1396.5,1575.6,0.0
1396.5,1586.1,0.0
1396.5,1596.5,0.0
1396.5,1607.0,0.0
1396.5,1617.5,0.0
1396.5,1627.9,0.0
1396.5,1638.4,0.0
1396.5,1648.8,0.0
1396.5,1659.3,0.0
1396.5,1669.8,0.0
1408.2,6.2313,0.0017559
1408.2,16.694,0.0017608
1408.2,27.156,0.0017658
1408.2,37.619,0.0017707
1408.2,48.081,0.0017756
1408.2,58.544,0.0017805
1408.2,69.006,0.0017854
1408.2,79.469,0.0017904
1408.2,89.931,0.0017937
1408.2,100.39,0.0017963
1408.2,110.86,0.0018094
1408.2,121.32,0.0018226
1408.2,131.78,0.0018357
1408.2,142.24,0.0018489
1408.2,152.71,0.0018621
1408.2,163.17,0.0018752
1408.2,173.63,0.0018884
1408.2,184.09,0.0019012
1408.2,194.56,0.0019069
1408.2,205.02,0.0019197
1408.2,215.48,0.0019402
1408.2,225.94,0.0019607
1408.2,236.41,0.0019811
1408.2,246.87,0.0020016
1408.2,257.33,0.0020221
1408.2,267.79,0.0020425
1408.2,278.26,0.002063
1408.2,288.72,0.0020805
1408.2,299.18,0.0020948
1408.2,309.64,0.0021265
1408.2,320.11,0.0021596
1408.2,330.57,0.0021928
1408.2,341.03,0.0022259
1408.2,351.49,0.0022591
1408.2,361.96,0.0022922
1408.2,372.42,0.0023253
1408.2,382.88,0.0023585
1408.2,393.34,0.0023888
1408.2,403.81,0.0024239
1408.2,414.27,0.0024678
1408.2,424.73,0.0025117
1408.2,435.19,0.0025555
1408.2,445.66,0.0025994
1408.2,456.12,0.0026432
1408.2,466.58,0.0026871
1408.2,477.04,0.002731
1408.2,487.51,0.0027745
1408.2,497.97,0.0028176
1408.2,508.43,0.0028864
1408.2,518.89,0.0029614
1408.2,529.36,0.0030365
1408.2,539.82,0.0031116
1408.2,550.28,0.0031866
1408.2,560.74,0.0032617
1408.2,571.21,0.0033367
1408.2,581.67,0.0034118
1408.2,592.13,0.0034712
1408.2,602.59,0.0035375
1408.2,613.06,0.003635
1408.2,623.52,0.0037464
1408.2,633.98,0.0038644
1408.2,644.44,0.0039823
1408.2,654.91,0.0041003
1408.2,665.37,0.0042182
1408.2,675.83,0.0043362
1408.2,686.29,0.0044541
1408.2,696.76,0.004572
1408.2,707.22,0.0047216
1408.2,717.68,0.0048854
1408.2,728.14,0.0050491
1408.2,738.61,0.0052129
1408.2,749.07,0.0053465
1408.2,759.53,0.005581
1408.2,769.99,0.0058267
1408.2,780.46,0.0060723
1408.2,790.92,0.0063179
1408.2,801.38,0.0064937
1408.2,811.84,0.0067562
1408.2,822.31,0.0070642
1408.2,832.77,0.0073722
1408.2,843.23,0.0076802
1408.2,853.69,0.0080502
1408.2,864.16,0.0085336
1408.2,874.62,0.0090171
1408.2,885.08,0.0095006
1408.2,895.54,0.009926
1408.2,906.01,0.010349
1408.2,916.47,0.010848
1408.2,926.93,0.011347
1408.2,937.39,0.011846
1408.2,947.86,0.012319
1408.2,958.32,0.013137
1408.2,968.78,0.01405
1408.2,979.24,0.014962
1408.2,989.71,0.015874
1408.2,1000.2,0.016625
1408.2,1010.6,0.017397
1408.2,1021.1,0.01852
1408.2,1031.6,0.019643
1408.2,1042.0,0.020766
1408.2,1052.5,0.021981
1408.2,1062.9,0.023494
1408.2,1073.4,0.025007
1408.2,1083.9,0.026519
1408.2,1094.3,0.027946
1408.2,1104.8,0.029546
1408.2,1115.3,0.031667
1408.2,1125.7,0.033788
1408.2,1136.2,0.035909
1408.2,1146.6,0.037845
1408.2,1157.1,0.03938
1408.2,1167.6,0.041151
1408.2,1178.0,0.04296
1408.2,1188.5,0.044769
1408.2,1199.0,0.046578
1408.2,1209.4,0.047657
1408.2,1219.9,0.048655
1408.2,1230.3,0.049653
1408.2,1240.8,0.050651
1408.2,1251.3,0.052665
1408.2,1261.7,0.055285
1408.2,1272.2,0.057905
1408.2,1282.7,0.060525
1408.2,1293.1,0.062872
1408.2,1303.6,0.064148
1408.2,1314.0,0.067077
1408.2,1324.5,0.070072
1408.2,1335.0,0.073066
1408.2,1345.4,0.07606
1408.2,1355.9,0.083834
1408.2,1366.4,0.095312
1408.2,1376.8,0.10198
1408.2,1387.3,0.0
1408.2,1397.7,0.0
1408.2,1408.2,0.0
1408.2,1418.7,0.0
1408.2,1429.1,0.0
1408.2,1439.6,0.0
1408.2,1450.1,0.0
1408.2,1460.5,0.0
1408.2,1471.0,0.0
1408.2,1481.4,0.0
1408.2,1491.9,0.0
1408.2,1502.4,0.0
1408.2,1512.8,0.0
1408.2,1523.3,0.0
1408.2,1533.8,0.0
1408.2,1544.2,0.0
1408.2,1554.7,0.0
1408.2,1565.1,0.0
1408.2,1575.6,0.0
1408.2,1586.1,0.0
1408.2,1596.5,0.0
1408.2,1607.0,0.0
1408.2,1617.5,0.0
1408.2,1627.9,0.0
1408.2,1638.4,0.0
1408.2,1648.8,0.0
1408.2,1659.3,0.0
1408.2,1669.8,0.0
1419.9,6.2313,0.0017121
1419.9,16.694,0.0017171
1419.9,27.156,0.001722
1419.9,37.619,0.0017269
1419.9,48.081,0.0017318
1419.9,58.544,0.0017368
1419.9,69.006,0.0017395
1419.9,79.469,0.0017416
1419.9,89.931,0.0017438
1419.9,100.39,0.0017464
1419.9,110.86,0.0017595
1419.9,121.32,0.0017727
1419.9,131.78,0.0017859
1419.9,142.24,0.001799
1419.9,152.71,0.0018122
1419.9,163.17,0.0018232
1419.9,173.63,0.0018289
1419.9,184.09,0.0018347
1419.9,194.56,0.0018404
1419.9,205.02,0.0018532
1419.9,215.48,0.0018737
1419.9,225.94,0.0018942
1419.9,236.41,0.0019146
1419.9,246.87,0.0019351
1419.9,257.33,0.0019556
1419.9,267.79,0.0019716
1419.9,278.26,0.0019859
1419.9,288.72,0.0020003
1419.9,299.18,0.0020146
1419.9,309.64,0.0020463
1419.9,320.11,0.0020794
1419.9,330.57,0.0021126
1419.9,341.03,0.0021457
1419.9,351.49,0.0021788
1419.9,361.96,0.0022115
1419.9,372.42,0.0022416
1419.9,382.88,0.0022717
1419.9,393.34,0.0023018
1419.9,403.81,0.002337
1419.9,414.27,0.0023808
1419.9,424.73,0.0024247
1419.9,435.19,0.0024685
1419.9,445.66,0.0025124
1419.9,456.12,0.0025563
1419.9,466.58,0.0025996
1419.9,477.04,0.0026427
1419.9,487.51,0.0026857
1419.9,497.97,0.0027287
1419.9,508.43,0.0027976
1419.9,518.89,0.0028726
1419.9,529.36,0.0029477
1419.9,539.82,0.0030227
1419.9,550.28,0.0030978
1419.9,560.74,0.0031718
1419.9,571.21,0.0032277
1419.9,581.67,0.0032837
1419.9,592.13,0.0033396
1419.9,602.59,0.0034059
1419.9,613.06,0.0035034
1419.9,623.52,0.003601
1419.9,633.98,0.0036985
1419.9,644.44,0.003805
1419.9,654.91,0.003923
1419.9,665.37,0.0040409
1419.9,675.83,0.0041588
1419.9,686.29,0.0042768
1419.9,696.76,0.0043947
1419.9,707.22,0.0045443
1419.9,717.68,0.004708
1419.9,728.14,0.0048718
1419.9,738.61,0.0050003
1419.9,749.07,0.0051208
1419.9,759.53,0.0053553
1419.9,769.99,0.0056009
1419.9,780.46,0.0058434
1419.9,790.92,0.0060012
1419.9,801.38,0.0061696
1419.9,811.84,0.0064077
1419.9,822.31,0.0066617
1419.9,832.77,0.0069698
1419.9,843.23,0.0072778
1419.9,853.69,0.0076477
1419.9,864.16,0.0081312
1419.9,874.62,0.0086147
1419.9,885.08,0.0090206
1419.9,895.54,0.0093419
1419.9,906.01,0.0097653
1419.9,916.47,0.010264
1419.9,926.93,0.010763
1419.9,937.39,0.01123
1419.9,947.86,0.011684
1419.9,958.32,0.012502
1419.9,968.78,0.013414
1419.9,979.24,0.014327
1419.9,989.71,0.015054
1419.9,1000.2,0.015765
1419.9,1010.6,0.016431
1419.9,1021.1,0.017148
1419.9,1031.6,0.01827
1419.9,1042.0,0.019393
1419.9,1052.5,0.020609
1419.9,1062.9,0.022121
1419.9,1073.4,0.023634
1419.9,1083.9,0.025019
1419.9,1094.3,0.026178
1419.9,1104.8,0.027778
1419.9,1115.3,0.029899
1419.9,1125.7,0.03202
1419.9,1136.2,0.033908
1419.9,1146.6,0.035629
1419.9,1157.1,0.037163
1419.9,1167.6,0.038609
1419.9,1178.0,0.040337
1419.9,1188.5,0.042146
1419.9,1199.0,0.043955
1419.9,1209.4,0.045034
1419.9,1219.9,0.046032
1419.9,1230.3,0.047057
1419.9,1240.8,0.0491
1419.9,1251.3,0.051212
1419.9,1261.7,0.053832
1419.9,1272.2,0.056452
1419.9,1282.7,0.05854
1419.9,1293.1,0.058999
1419.9,1303.6,0.060275
1419.9,1314.0,0.063121
1419.9,1324.5,0.066032
1419.9,1335.0,0.069027
1419.9,1345.4,0.072021
1419.9,1355.9,0.079795
1419.9,1366.4,0.090204
1419.9,1376.8,0.093187
1419.9,1387.3,0.097138
1419.9,1397.7,0.0
1419.9,1408.2,0.0
1419.9,1418.7,0.0
1419.9,1429.1,0.0
1419.9,1439.6,0.0
1419.9,1450.1,0.0
1419.9,1460.5,0.0
1419.9,1471.0,0.0
1419.9,1481.4,0.0
1419.9,1491.9,0.0
1419.9,1502.4,0.0
1419.9,1512.8,0.0
1419.9,1523.3,0.0
1419.9,1533.8,0.0
1419.9,1544.2,0.0
1419.9,1554.7,0.0
1419.9,1565.1,0.0
1419.9,1575.6,0.0
1419.9,1586.1,0.0
1419.9,1596.5,0.0
1419.9,1607.0,0.0
1419.9,1617.5,0.0
1419.9,1627.9,0.0
1419.9,1638.4,0.0
1419.9,1648.8,0.0
1419.9,1659.3,0.0
1419.9,1669.8,0.0
1431.6,6.2313,0.0016684
1431.6,16.694,0.0016733
1431.6,27.156,0.0016782
1431.6,37.619,0.0016831
1431.6,48.081,0.0016852
1431.6,58.544,0.0016874
1431.6,69.006,0.0016896
1431.6,79.469,0.0016918
1431.6,89.931,0.0016939
1431.6,100.39,0.0016965
1431.6,110.86,0.0017097
1431.6,121.32,0.0017228
1431.6,131.78,0.001736
1431.6,142.24,0.0017452
1431.6,152.71,0.001751
1431.6,163.17,0.0017567
1431.6,173.63,0.0017624
1431.6,184.09,0.0017682
1431.6,194.56,0.0017739
1431.6,205.02,0.0017867
1431.6,215.48,0.0018072
1431.6,225.94,0.0018277
1431.6,236.41,0.0018481
1431.6,246.87,0.0018627
1431.6,257.33,0.001877
1431.6,267.79,0.0018914
1431.6,278.26,0.0019057
1431.6,288.72,0.00192
1431.6,299.18,0.0019344
1431.6,309.64,0.0019661
1431.6,320.11,0.0019992
1431.6,330.57,0.0020323
1431.6,341.03,0.0020642
1431.6,351.49,0.0020944
1431.6,361.96,0.0021245
1431.6,372.42,0.0021546
1431.6,382.88,0.0021847
1431.6,393.34,0.0022149
1431.6,403.81,0.00225
1431.6,414.27,0.0022938
1431.6,424.73,0.0023377
1431.6,435.19,0.0023816
1431.6,445.66,0.0024247
1431.6,456.12,0.0024678
1431.6,466.58,0.0025108
1431.6,477.04,0.0025538
1431.6,487.51,0.0025969
1431.6,497.97,0.0026399
1431.6,508.43,0.0027087
1431.6,518.89,0.0027838
1431.6,529.36,0.0028589
1431.6,539.82,0.0029282
1431.6,550.28,0.0029842
1431.6,560.74,0.0030401
1431.6,571.21,0.0030961
1431.6,581.67,0.003152
1431.6,592.13,0.003208
1431.6,602.59,0.0032742
1431.6,613.06,0.0033718
1431.6,623.52,0.0034693
1431.6,633.98,0.0035669
1431.6,644.44,0.0036644
1431.6,654.91,0.003762
1431.6,665.37,0.0038636
1431.6,675.83,0.0039815
1431.6,686.29,0.0040995
1431.6,696.76,0.0042174
1431.6,707.22,0.004367
1431.6,717.68,0.0045307
1431.6,728.14,0.004654
1431.6,738.61,0.0047745
1431.6,749.07,0.004895
1431.6,759.53,0.0051295
1431.6,769.99,0.0053614
1431.6,780.46,0.0055192
1431.6,790.92,0.005677
1431.6,801.38,0.0058454
1431.6,811.84,0.0060835
1431.6,822.31,0.0063217
1431.6,832.77,0.0065673
1431.6,843.23,0.0068753
1431.6,853.69,0.0072453
1431.6,864.16,0.0077288
1431.6,874.62,0.0081152
1431.6,885.08,0.0084366
1431.6,895.54,0.0087579
1431.6,906.01,0.0091812
1431.6,916.47,0.0096803
1431.6,926.93,0.010142
1431.6,937.39,0.010595
