#: table_doi: 10.17182/hepdata.79538.v7/t32
#: name: Observed exclusion contour Gtc
#: description: Observed exclusion limits at 95% CL exclusion as a function of $\tilde{g}$ and $\tilde{t}$ masses in the scenario where both gluinos decay via $\tilde{g}\to t \tilde{t}\to t\tilde{\chi^{0}_{1}}+$soft and $\Delta m(\tilde{t},\tilde{\chi^{0}_{1}})=5$ GeV.
#: data_file: Figure13Obs.yaml
#: data_license:   
#: keyword phrases: Proton-Proton Scattering | Supersymmetry | SUSY
#: keyword reactions: P P -->  STOP STOP X
#: keyword observables: SIG
#: keyword phrases: 
#: keyword cmenergies: 13000.0
#: RE,P P -->  GLUINO GLUINO X
#: SQRT(S) [GEV],13000.0
#: M(GLUINO) [GEV],M(NEUTRALINO1) [GEV]
1535,1015
1565,1020
1595,1026
1619,1034
1625,1036
1640,1034
1655,1029
1685,1013
1694,1006
1715,989.9
1725,978.8
1745,958.2
1750,951.2
1765,923.8
1775,903.9
1779,896.2
1786,868.8
1790,841.2
1794,813.8
1797,786.2
1800,758.8
1802,731.2
1804,703.8
1805,699.7
1810,676.2
1816,648.8
1820,621.2
1821,593.8
1822,566.2
1823,538.8
1822,511.2
1822,483.8
1820,456.2
1816,428.8
1813,401.2
1809,373.8
1805,352.7
1804,346.2
1800,318.8
875,565.1
873.8,566.2
875,574.9
886.8,593.8
905,610.7
916.4,621.2
935,628.6
965,633.2
993.7,648.8
995,650.3
1021,676.2
1025,679.8
1055,696.8
1073,703.8
1085,715
1102,731.2
1115,743.3
1130,758.8
1145,770.4
1175,785.1
1177,786.2
1205,802.6
1219,813.8
1235,830.5
1246,841.2
1265,852.1
1295,856.6
1313,868.8
1325,876.9
1350,896.2
1355,906
1366,923.8
1385,939.6
1415,951
1415,951.2
1445,970.6
1458,978.8
1475,989.9
1503,1006
1505,1008
1535,1015

