# produced by converting Exclusioncontour(obs.)9:Meff.csv
1768.0,1737.4268
1800.0,1763.46
1800.0,1723.6139999999998
1775.0,1660.438
1768.0,1626.0652
1765.0,1612.0615
1768.0,1597.7124
1772.0,1579.2287999999999
1790.0,1555.4119999999998
1812.0,1539.7392
1816.0,1537.674
1842.0,1518.7452
1858.0,1506.491
1867.0,1497.8299
1890.0,1474.2240000000002
1902.0,1460.4726
1913.0,1449.5647000000001
1936.0,1423.8519999999999
1948.0,1411.0528
1959.0,1397.0858999999998
1982.0,1369.2664
1992.0,1349.9964
2001.0,1337.7603
2012.0,1300.3008
2014.0,1256.6296000000002
2011.0,1210.1145000000001
2007.0,1163.1702
2002.0,1115.8654
1998.0,1069.3104
1995.0,1023.4365
1992.0,988.7124
1992.0,977.6999999999999
1991.0,933.0051
1990.0,888.356
1991.0,844.5653
1992.0,817.1508
1993.0,801.1122
1996.0,757.7344
1996.0,713.4000000000001
1992.0,687.7068
1989.0,666.8634
1969.0,616.8553
1948.0,579.9552
1938.0,564.8063999999999
1906.0,513.9313999999999
1902.0,508.1586
1875.0,464.745
1858.0,438.2992
1845.0,417.1785
1818.0,371.5176
1812.0,362.0448
1794.0,327.5562
1769.0,284.5626
1768.0,282.38160000000005
1734.0,241.629
1722.0,234.3438
1678.0,210.3931
1632.0,197.43995999999999
1588.0,193.65416000000002
1542.0,198.83376
1498.0,196.40868
1452.0,190.72271999999998
1408.0,183.58463999999998
1362.0,175.7478
1318.0,168.6283
1272.0,168.43764
1228.0,171.63744
1182.0,172.9854
1138.0,170.7106
1104.0,173.274
1092.0,173.1072
1048.0,175.2996
1002.0,176.1486
965.8,179.02211999999997
957.5,179.0085
912.5,179.09425
867.5,177.49124999999998
822.5,173.23125
822.5,813.88375
867.5,859.02125
912.5,902.952
957.5,947.448
1002.0,991.4496
1048.0,1036.9344
1092.0,1080.4416
1138.0,1127.6512
1182.0,1173.8094
1228.0,1222.9776
1272.0,1267.6368
1318.0,1313.7228
1362.0,1357.443
1408.0,1403.0123999999998
1452.0,1446.1536
1498.0,1490.9538
1542.0,1533.4044
1588.0,1577.304
1632.0,1618.3236
1678.0,1660.202
1722.0,1698.732
1768.0,1737.4268
