txName: TChipChimgg
constraint: [[['W'],['photon']],[['Z'],['photon']]]+[[['W'],['photon']],[['W'],['photon']]]+[[['W'],['photon']],[['higgs'],['photon']]]
condition: None
conditionDescription: None
susyProcess: pp --> chargino^pm_1 chargino^mp_1/neutralino_2, chargino^pm_2 chargino^mp_2/neutralino_3 --> W neutralino_2 W/Z/h neutralino_2, neutralino_2 --> photon neutralino_1
checked: No
figureUrl: None
dataUrl: https://www.hepdata.net/record/ins1654357?version=1&table=Acceptance/Efficiency 5
source: ATLAS
validated: False
axes: [[x, y, 1.0], [x, y, 1.0]]
finalState: ['MET', 'MET']
efficiencyMap: [[[[3.0000E+02*GeV,1.0000E+02*GeV,1.0000E+00*GeV],[3.0000E+02*GeV,1.0000E+02*GeV,1.0000E+00*GeV]],0.00046758],
[[[4.0000E+02*GeV,2.0000E+02*GeV,1.0000E+00*GeV],[4.0000E+02*GeV,2.0000E+02*GeV,1.0000E+00*GeV]],0.005221],
[[[5.0000E+02*GeV,1.0000E+01*GeV,1.0000E+00*GeV],[5.0000E+02*GeV,1.0000E+01*GeV,1.0000E+00*GeV]],0.015157],
[[[5.0000E+02*GeV,5.0000E+01*GeV,1.0000E+00*GeV],[5.0000E+02*GeV,5.0000E+01*GeV,1.0000E+00*GeV]],0.015939],
[[[5.0000E+02*GeV,1.0000E+02*GeV,1.0000E+00*GeV],[5.0000E+02*GeV,1.0000E+02*GeV,1.0000E+00*GeV]],0.014637],
[[[5.0000E+02*GeV,3.0000E+02*GeV,1.0000E+00*GeV],[5.0000E+02*GeV,3.0000E+02*GeV,1.0000E+00*GeV]],0.023256],
[[[5.0000E+02*GeV,4.0000E+02*GeV,1.0000E+00*GeV],[5.0000E+02*GeV,4.0000E+02*GeV,1.0000E+00*GeV]],0.025755],
[[[6.0000E+02*GeV,1.0000E+01*GeV,1.0000E+00*GeV],[6.0000E+02*GeV,1.0000E+01*GeV,1.0000E+00*GeV]],0.03708],
[[[6.0000E+02*GeV,5.0000E+01*GeV,1.0000E+00*GeV],[6.0000E+02*GeV,5.0000E+01*GeV,1.0000E+00*GeV]],0.033298],
[[[6.0000E+02*GeV,2.0000E+02*GeV,1.0000E+00*GeV],[6.0000E+02*GeV,2.0000E+02*GeV,1.0000E+00*GeV]],0.039975],
[[[6.0000E+02*GeV,4.0000E+02*GeV,1.0000E+00*GeV],[6.0000E+02*GeV,4.0000E+02*GeV,1.0000E+00*GeV]],0.050331],
[[[6.0000E+02*GeV,5.0000E+02*GeV,1.0000E+00*GeV],[6.0000E+02*GeV,5.0000E+02*GeV,1.0000E+00*GeV]],0.053389],
[[[7.0000E+02*GeV,1.0000E+01*GeV,1.0000E+00*GeV],[7.0000E+02*GeV,1.0000E+01*GeV,1.0000E+00*GeV]],0.068384],
