# From https://twiki.cern.ch/twiki/bin/view/LHCPhysics/SUSYCrossSections13TeVgluglu
# NLO + NLL for mass < 500 GeV, then NNLOapprox + NNLL: gluino-gluino cross section, 13 TeV
# Mass [Gev] cross-section [pb] Uncertainty
200. GeV 3574.52 ± 14.0616%
205. GeV 3183.21 ± 14.0078%
210. GeV 2832.93 ± 13.9497%
215. GeV 2528.15 ± 13.9683%
220. GeV 2259.15 ± 14.1828%
225. GeV 2021.29 ± 13.8804%
230. GeV 1813.06 ± 14.0218%
235. GeV 1630.97 ± 13.7824%
240. GeV 1468.71 ± 14.1371%
245. GeV 1321.73 ± 14.1639%
250. GeV 1190.35 ± 13.79%
255. GeV 1079.09 ± 14.1224%
260. GeV 974.613 ± 13.8033%
265. GeV 884.867 ± 13.9004%
270. GeV 803.354 ± 13.9615%
275. GeV 730.663 ± 13.9062%
280. GeV 664.936 ± 13.9583%
285. GeV 605.955 ± 13.8771%
290. GeV 553.028 ± 13.9562%
295. GeV 505.51 ± 13.892%
300. GeV 462.593 ± 13.8965%
305. GeV 423.86 ± 13.8693%
310. GeV 388.489 ± 13.931%
315. GeV 357.206 ± 13.9637%
320. GeV 328.507 ± 13.8359%
325. GeV 302.328 ± 13.7667%
330. GeV 278.679 ± 13.9051%
335. GeV 257.028 ± 14.0072%
340. GeV 236.848 ± 13.8858%
345. GeV 219.27 ± 13.9344%
350. GeV 202.663 ± 14.0017%
355. GeV 188.12 ± 13.9853%
360. GeV 174.5 ± 13.9599%
365. GeV 161.954 ± 13.9485%
370. GeV 150.415 ± 13.8693%
375. GeV 139.838 ± 13.7851%
380. GeV 129.783 ± 14.1158%
385. GeV 121.226 ± 13.8818%
390. GeV 112.715 ± 13.7689%
395. GeV 105.154 ± 13.5329%
400. GeV 98.0459 ± 13.8343%
405. GeV 91.457 ± 13.8074%
410. GeV 85.32 ± 13.8223%
415. GeV 79.7218 ± 13.8008%
420. GeV 74.5365 ± 13.8464%
425. GeV 69.7057 ± 13.796%
430. GeV 65.2467 ± 13.8063%
435. GeV 61.0917 ± 13.7678%
440. GeV 57.2741 ± 13.8107%
445. GeV 53.7048 ± 13.7458%
450. GeV 50.4009 ± 13.771%
455. GeV 47.2946 ± 13.7682%
460. GeV 44.3848 ± 13.7604%
465. GeV 41.734 ± 13.8596%
470. GeV 39.2299 ± 13.7836%
475. GeV 36.9223 ± 13.7173%
480. GeV 34.7729 ± 13.7767%
485. GeV 32.7265 ± 13.8065%
490. GeV 30.8133 ± 13.6781%
495. GeV 29.0606 ± 13.7001%
500. GeV	0.338E+02 ± 7.86 %
1160. GeV	0.128E+00 ± 12.74 %
1165. GeV	0.124E+00 ± 12.78 %
1170. GeV	0.120E+00 ± 12.82 %
1175. GeV	0.116E+00 ± 12.85 %
1180. GeV	0.112E+00 ± 12.89 %
1185. GeV	0.109E+00 ± 12.92 %
1190. GeV	0.105E+00 ± 12.96 %
1195. GeV	0.102E+00 ± 13.0 %
1200. GeV	0.985E-01 ± 13.03 %
1205. GeV	0.953E-01 ± 13.07 %
1210. GeV	0.923E-01 ± 13.1 %
1215. GeV	0.894E-01 ± 13.14 %
1220. GeV	0.866E-01 ± 13.17 %
1225. GeV	0.838E-01 ± 13.21 %
1230. GeV	0.812E-01 ± 13.24 %
1235. GeV	0.786E-01 ± 13.27 %
1240. GeV	0.762E-01 ± 13.31 %
1245. GeV	0.738E-01 ± 13.34 %
1250. GeV	0.715E-01 ± 13.38 %
1255. GeV	0.692E-01 ± 13.41 %
1260. GeV	0.671E-01 ± 13.45 %
1265. GeV	0.650E-01 ± 13.48 %
1270. GeV	0.630E-01 ± 13.51 %
1275. GeV	0.610E-01 ± 13.55 %
1280. GeV	0.591E-01 ± 13.58 %
1285. GeV	0.573E-01 ± 13.62 %
1290. GeV	0.556E-01 ± 13.65 %
1295. GeV	0.539E-01 ± 13.69 %
1300. GeV	0.522E-01 ± 13.72 %
1305. GeV	0.506E-01 ± 13.76 %
1310. GeV	0.491E-01 ± 13.79 %
1315. GeV	0.476E-01 ± 13.83 %
1320. GeV	0.461E-01 ± 13.86 %
1325. GeV	0.447E-01 ± 13.9 %
1330. GeV	0.434E-01 ± 13.94 %
1335. GeV	0.421E-01 ± 13.97 %
1340. GeV	0.408E-01 ± 14.01 %
1345. GeV	0.396E-01 ± 14.04 %
1350. GeV	0.384E-01 ± 14.08 %
1355. GeV	0.372E-01 ± 14.11 %
1360. GeV	0.361E-01 ± 14.15 %
1365. GeV	0.350E-01 ± 14.19 %
1370. GeV	0.340E-01 ± 14.22 %
1375. GeV	0.330E-01 ± 14.26 %
1380. GeV	0.320E-01 ± 14.3 %
1385. GeV	0.310E-01 ± 14.33 %
1390. GeV	0.301E-01 ± 14.37 %
1395. GeV	0.292E-01 ± 14.4 %
1400. GeV	0.284E-01 ± 14.44 %
1405. GeV	0.275E-01 ± 14.48 %
1410. GeV	0.267E-01 ± 14.51 %
1415. GeV	0.259E-01 ± 14.55 %
1420. GeV	0.252E-01 ± 14.59 %
1425. GeV	0.244E-01 ± 14.63 %
1430. GeV	0.237E-01 ± 14.66 %
1435. GeV	0.230E-01 ± 14.7 %
1440. GeV	0.224E-01 ± 14.74 %
1445. GeV	0.217E-01 ± 14.77 %
1450. GeV	0.211E-01 ± 14.81 %
1455. GeV	0.205E-01 ± 14.85 %
1460. GeV	0.199E-01 ± 14.88 %
1465. GeV	0.193E-01 ± 14.92 %
1470. GeV	0.187E-01 ± 14.96 %
1475. GeV	0.182E-01 ± 15.0 %
1480. GeV	0.177E-01 ± 15.03 %
1485. GeV	0.172E-01 ± 15.07 %
1490. GeV	0.167E-01 ± 15.11 %
1495. GeV	0.162E-01 ± 15.15 %
1500. GeV	0.157E-01 ± 15.18 %
1505. GeV	0.153E-01 ± 15.22 %
1510. GeV	0.148E-01 ± 15.26 %
1515. GeV	0.144E-01 ± 15.3 %
1520. GeV	0.140E-01 ± 15.33 %
1525. GeV	0.136E-01 ± 15.37 %
1530. GeV	0.132E-01 ± 15.41 %
1535. GeV	0.128E-01 ± 15.45 %
1540. GeV	0.125E-01 ± 15.48 %
1545. GeV	0.121E-01 ± 15.52 %
1550. GeV	0.118E-01 ± 15.56 %
1555. GeV	0.115E-01 ± 15.6 %
1560. GeV	0.111E-01 ± 15.64 %
1565. GeV	0.108E-01 ± 15.67 %
1570. GeV	0.105E-01 ± 15.71 %
1575. GeV	0.102E-01 ± 15.75 %
1580. GeV	0.993E-02 ± 15.79 %
1585. GeV	0.966E-02 ± 15.83 %
1590. GeV	0.939E-02 ± 15.87 %
1595. GeV	0.912E-02 ± 15.9 %
1600. GeV	0.887E-02 ± 15.94 %
1605. GeV	0.862E-02 ± 15.98 %
1610. GeV	0.838E-02 ± 16.02 %
1615. GeV	0.815E-02 ± 16.06 %
1620. GeV	0.792E-02 ± 16.1 %
1625. GeV	0.770E-02 ± 16.13 %
1630. GeV	0.749E-02 ± 16.17 %
1635. GeV	0.728E-02 ± 16.21 %
1640. GeV	0.708E-02 ± 16.25 %
1645. GeV	0.689E-02 ± 16.29 %
1650. GeV	0.670E-02 ± 16.33 %
1655. GeV	0.651E-02 ± 16.37 %
1660. GeV	0.633E-02 ± 16.41 %
1665. GeV	0.616E-02 ± 16.45 %
1670. GeV	0.599E-02 ± 16.49 %
1675. GeV	0.583E-02 ± 16.53 %
1680. GeV	0.567E-02 ± 16.56 %
1685. GeV	0.551E-02 ± 16.6 %
1690. GeV	0.536E-02 ± 16.64 %
1695. GeV	0.521E-02 ± 16.68 %
1700. GeV	0.507E-02 ± 16.72 %
1705. GeV	0.493E-02 ± 16.76 %
1710. GeV	0.480E-02 ± 16.81 %
1715. GeV	0.467E-02 ± 16.85 %
1720. GeV	0.454E-02 ± 16.89 %
1725. GeV	0.442E-02 ± 16.93 %
1730. GeV	0.430E-02 ± 16.97 %
1735. GeV	0.418E-02 ± 17.01 %
1740. GeV	0.407E-02 ± 17.05 %
1745. GeV	0.396E-02 ± 17.09 %
1750. GeV	0.385E-02 ± 17.13 %
1755. GeV	0.375E-02 ± 17.18 %
1760. GeV	0.365E-02 ± 17.22 %
1765. GeV	0.355E-02 ± 17.26 %
1770. GeV	0.345E-02 ± 17.3 %
1775. GeV	0.336E-02 ± 17.34 %
1780. GeV	0.327E-02 ± 17.39 %
1785. GeV	0.318E-02 ± 17.43 %
1790. GeV	0.310E-02 ± 17.47 %
1795. GeV	0.301E-02 ± 17.51 %
1800. GeV	0.293E-02 ± 17.56 %
1805. GeV	0.286E-02 ± 17.6 %
1810. GeV	0.278E-02 ± 17.64 %
1815. GeV	0.271E-02 ± 17.69 %
1820. GeV	0.263E-02 ± 17.73 %
1825. GeV	0.256E-02 ± 17.77 %
1830. GeV	0.249E-02 ± 17.82 %
1835. GeV	0.243E-02 ± 17.86 %
1840. GeV	0.236E-02 ± 17.9 %
1845. GeV	0.230E-02 ± 17.95 %
1850. GeV	0.224E-02 ± 17.99 %
1855. GeV	0.218E-02 ± 18.04 %
1860. GeV	0.212E-02 ± 18.08 %
1865. GeV	0.207E-02 ± 18.13 %
1870. GeV	0.201E-02 ± 18.17 %
1875. GeV	0.196E-02 ± 18.22 %
1880. GeV	0.191E-02 ± 18.26 %
1885. GeV	0.186E-02 ± 18.31 %
1890. GeV	0.181E-02 ± 18.35 %
1895. GeV	0.176E-02 ± 18.4 %
1900. GeV	0.171E-02 ± 18.45 %
1905. GeV	0.167E-02 ± 18.49 %
1910. GeV	0.163E-02 ± 18.54 %
1915. GeV	0.158E-02 ± 18.59 %
1920. GeV	0.154E-02 ± 18.63 %
1925. GeV	0.150E-02 ± 18.68 %
1930. GeV	0.146E-02 ± 18.73 %
1935. GeV	0.142E-02 ± 18.78 %
1940. GeV	0.139E-02 ± 18.82 %
1945. GeV	0.135E-02 ± 18.87 %
1950. GeV	0.131E-02 ± 18.92 %
1955. GeV	0.128E-02 ± 18.97 %
1960. GeV	0.125E-02 ± 19.02 %
1965. GeV	0.121E-02 ± 19.07 %
1970. GeV	0.118E-02 ± 19.12 %
1975. GeV	0.115E-02 ± 19.17 %
1980. GeV	0.112E-02 ± 19.22 %
1985. GeV	0.109E-02 ± 19.27 %
1990. GeV	0.106E-02 ± 19.32 %
1995. GeV	0.104E-02 ± 19.37 %
2000. GeV	0.101E-02 ± 19.42 %
2005. GeV	0.983E-03 ± 19.48 %
2010. GeV	0.957E-03 ± 19.53 %
2015. GeV	0.933E-03 ± 19.58 %
2020. GeV	0.908E-03 ± 19.64 %
2025. GeV	0.885E-03 ± 19.69 %
2030. GeV	0.862E-03 ± 19.74 %
2035. GeV	0.840E-03 ± 19.8 %
2040. GeV	0.818E-03 ± 19.85 %
2045. GeV	0.797E-03 ± 19.91 %
2050. GeV	0.776E-03 ± 19.96 %
2055. GeV	0.756E-03 ± 20.02 %
2060. GeV	0.737E-03 ± 20.07 %
2065. GeV	0.718E-03 ± 20.13 %
2070. GeV	0.699E-03 ± 20.19 %
2075. GeV	0.681E-03 ± 20.25 %
2080. GeV	0.664E-03 ± 20.3 %
2085. GeV	0.647E-03 ± 20.36 %
2090. GeV	0.630E-03 ± 20.42 %
2095. GeV	0.614E-03 ± 20.48 %
2100. GeV	0.598E-03 ± 20.54 %
2105. GeV	0.583E-03 ± 20.6 %
2110. GeV	0.568E-03 ± 20.66 %
2115. GeV	0.553E-03 ± 20.72 %
2120. GeV	0.539E-03 ± 20.78 %
2125. GeV	0.525E-03 ± 20.84 %
2130. GeV	0.512E-03 ± 20.9 %
2135. GeV	0.499E-03 ± 20.97 %
2140. GeV	0.486E-03 ± 21.03 %
2145. GeV	0.473E-03 ± 21.09 %
2150. GeV	0.461E-03 ± 21.16 %
2155. GeV	0.449E-03 ± 21.22 %
2160. GeV	0.438E-03 ± 21.29 %
2165. GeV	0.427E-03 ± 21.35 %
2170. GeV	0.416E-03 ± 21.42 %
2175. GeV	0.405E-03 ± 21.48 %
2180. GeV	0.395E-03 ± 21.55 %
2185. GeV	0.385E-03 ± 21.62 %
2190. GeV	0.375E-03 ± 21.69 %
2195. GeV	0.365E-03 ± 21.76 %
2200. GeV	0.356E-03 ± 21.83 %
2205. GeV	0.347E-03 ± 21.9 %
2210. GeV	0.338E-03 ± 21.97 %
2215. GeV	0.330E-03 ± 22.04 %
2220. GeV	0.321E-03 ± 22.11 %
2225. GeV	0.313E-03 ± 22.18 %
2230. GeV	0.305E-03 ± 22.25 %
2235. GeV	0.297E-03 ± 22.33 %
2240. GeV	0.290E-03 ± 22.4 %
2245. GeV	0.283E-03 ± 22.47 %
2250. GeV	0.275E-03 ± 22.55 %
2255. GeV	0.268E-03 ± 22.63 %
2260. GeV	0.262E-03 ± 22.7 %
2265. GeV	0.255E-03 ± 22.78 %
2270. GeV	0.248E-03 ± 22.86 %
2275. GeV	0.242E-03 ± 22.94 %
2280. GeV	0.236E-03 ± 23.02 %
2285. GeV	0.230E-03 ± 23.1 %
2290. GeV	0.224E-03 ± 23.18 %
2295. GeV	0.219E-03 ± 23.26 %
2300. GeV	0.213E-03 ± 23.34 %
2305. GeV	0.208E-03 ± 23.43 %
2310. GeV	0.202E-03 ± 23.51 %
2315. GeV	0.197E-03 ± 23.6 %
2320. GeV	0.192E-03 ± 23.68 %
2325. GeV	0.187E-03 ± 23.77 %
2330. GeV	0.183E-03 ± 23.86 %
2335. GeV	0.178E-03 ± 23.95 %
2340. GeV	0.174E-03 ± 24.04 %
2345. GeV	0.169E-03 ± 24.13 %
2350. GeV	0.165E-03 ± 24.22 %
2355. GeV	0.161E-03 ± 24.31 %
2360. GeV	0.157E-03 ± 24.41 %
2365. GeV	0.153E-03 ± 24.5 %
2370. GeV	0.149E-03 ± 24.6 %
2375. GeV	0.145E-03 ± 24.7 %
2380. GeV	0.142E-03 ± 24.79 %
2385. GeV	0.138E-03 ± 24.89 %
2390. GeV	0.134E-03 ± 24.99 %
2395. GeV	0.131E-03 ± 25.09 %
2400. GeV	0.128E-03 ± 25.19 %
2405. GeV	0.125E-03 ± 25.3 %
2410. GeV	0.121E-03 ± 25.4 %
2415. GeV	0.118E-03 ± 25.5 %
2420. GeV	0.115E-03 ± 25.61 %
2425. GeV	0.113E-03 ± 25.71 %
2430. GeV	0.110E-03 ± 25.82 %
2435. GeV	0.107E-03 ± 25.93 %
2440. GeV	0.104E-03 ± 26.04 %
2445. GeV	0.102E-03 ± 26.15 %
2450. GeV	0.991E-04 ± 26.26 %
2455. GeV	0.966E-04 ± 26.37 %
2460. GeV	0.941E-04 ± 26.49 %
2465. GeV	0.918E-04 ± 26.6 %
2470. GeV	0.895E-04 ± 26.72 %
2475. GeV	0.872E-04 ± 26.84 %
2480. GeV	0.850E-04 ± 26.96 %
2485. GeV	0.829E-04 ± 27.08 %
2490. GeV	0.808E-04 ± 27.2 %
2495. GeV	0.788E-04 ± 27.33 %
2500. GeV	0.768E-04 ± 27.45 %
2505. GeV	0.749E-04 ± 27.58 %
2510. GeV	0.730E-04 ± 27.71 %
2515. GeV	0.712E-04 ± 27.84 %
2520. GeV	0.694E-04 ± 27.97 %
2525. GeV	0.677E-04 ± 28.11 %
2530. GeV	0.660E-04 ± 28.24 %
2535. GeV	0.643E-04 ± 28.38 %
2540. GeV	0.627E-04 ± 28.52 %
2545. GeV	0.611E-04 ± 28.66 %
2550. GeV	0.596E-04 ± 28.8 %
2555. GeV	0.581E-04 ± 28.94 %
2560. GeV	0.566E-04 ± 29.09 %
2565. GeV	0.552E-04 ± 29.23 %
2570. GeV	0.538E-04 ± 29.38 %
2575. GeV	0.525E-04 ± 29.53 %
2580. GeV	0.512E-04 ± 29.68 %
2585. GeV	0.499E-04 ± 29.84 %
2590. GeV	0.486E-04 ± 29.99 %
2595. GeV	0.474E-04 ± 30.15 %
2600. GeV	0.462E-04 ± 30.31 %
2605. GeV	0.451E-04 ± 30.47 %
2610. GeV	0.439E-04 ± 30.63 %
2615. GeV	0.428E-04 ± 30.8 %
2620. GeV	0.418E-04 ± 30.97 %
2625. GeV	0.407E-04 ± 31.13 %
2630. GeV	0.397E-04 ± 31.3 %
2635. GeV	0.387E-04 ± 31.48 %
2640. GeV	0.377E-04 ± 31.65 %
2645. GeV	0.368E-04 ± 31.83 %
2650. GeV	0.359E-04 ± 32.01 %
2655. GeV	0.350E-04 ± 32.19 %
2660. GeV	0.341E-04 ± 32.37 %
2665. GeV	0.332E-04 ± 32.56 %
2670. GeV	0.324E-04 ± 32.74 %
2675. GeV	0.316E-04 ± 32.93 %
2680. GeV	0.308E-04 ± 33.12 %
2685. GeV	0.300E-04 ± 33.32 %
2690. GeV	0.293E-04 ± 33.52 %
2695. GeV	0.285E-04 ± 33.71 %
2700. GeV	0.278E-04 ± 33.92 %
2705. GeV	0.271E-04 ± 34.13 %
2710. GeV	0.265E-04 ± 34.34 %
2715. GeV	0.258E-04 ± 34.56 %
2720. GeV	0.251E-04 ± 34.77 %
2725. GeV	0.245E-04 ± 34.99 %
2730. GeV	0.239E-04 ± 35.22 %
2735. GeV	0.233E-04 ± 35.44 %
2740. GeV	0.227E-04 ± 35.67 %
2745. GeV	0.221E-04 ± 35.89 %
2750. GeV	0.216E-04 ± 36.12 %
2755. GeV	0.211E-04 ± 36.35 %
2760. GeV	0.205E-04 ± 36.59 %
2765. GeV	0.200E-04 ± 36.82 %
2770. GeV	0.195E-04 ± 37.05 %
2775. GeV	0.190E-04 ± 37.29 %
2780. GeV	0.185E-04 ± 37.53 %
2785. GeV	0.181E-04 ± 37.76 %
2790. GeV	0.176E-04 ± 38.0 %
2795. GeV	0.172E-04 ± 38.24 %
2800. GeV	0.168E-04 ± 38.48 %
2805. GeV	0.163E-04 ± 38.72 %
2810. GeV	0.159E-04 ± 38.95 %
2815. GeV	0.155E-04 ± 39.19 %
2820. GeV	0.151E-04 ± 39.43 %
2825. GeV	0.148E-04 ± 39.66 %
2830. GeV	0.144E-04 ± 39.9 %
2835. GeV	0.140E-04 ± 40.14 %
2840. GeV	0.137E-04 ± 40.38 %
2845. GeV	0.133E-04 ± 40.62 %
2850. GeV	0.130E-04 ± 40.86 %
2855. GeV	0.127E-04 ± 41.1 %
2860. GeV	0.124E-04 ± 41.34 %
2865. GeV	0.121E-04 ± 41.59 %
2870. GeV	0.118E-04 ± 41.83 %
2875. GeV	0.115E-04 ± 42.07 %
2880. GeV	0.112E-04 ± 42.32 %
2885. GeV	0.109E-04 ± 42.56 %
2890. GeV	0.106E-04 ± 42.81 %
2895. GeV	0.104E-04 ± 43.05 %
2900. GeV	0.101E-04 ± 43.3 %
2905. GeV	0.986E-05 ± 43.55 %
2910. GeV	0.961E-05 ± 43.79 %
2915. GeV	0.937E-05 ± 44.04 %
2920. GeV	0.914E-05 ± 44.29 %
2925. GeV	0.891E-05 ± 44.54 %
2930. GeV	0.869E-05 ± 44.79 %
2935. GeV	0.848E-05 ± 45.04 %
2940. GeV	0.827E-05 ± 45.29 %
2945. GeV	0.806E-05 ± 45.54 %
2950. GeV	0.786E-05 ± 45.8 %
2955. GeV	0.767E-05 ± 46.05 %
2960. GeV	0.748E-05 ± 46.3 %
2965. GeV	0.729E-05 ± 46.56 %
2970. GeV	0.711E-05 ± 46.81 %
2975. GeV	0.694E-05 ± 47.07 %
2980. GeV	0.677E-05 ± 47.32 %
2985. GeV	0.660E-05 ± 47.58 %
2990. GeV	0.644E-05 ± 47.84 %
2995. GeV	0.628E-05 ± 48.09 %
