# produced by converting Exclusioncontour(obs.)4:Meff.csv
633.8,633.8
656.2,656.2
678.8,678.8
701.2,701.2
723.8,723.8
746.2,746.2
768.8,768.8
791.2,791.2
813.8,813.8
836.2,836.2
858.8,858.8
881.2,881.2
903.8,903.8
926.2,926.2
948.8,948.8
971.2,971.2
993.8,993.8
1016.0,1016.0
1039.0,1039.0
1061.0,1061.0
1084.0,1084.0
1098.0,1098.0
1098.0,1077.9666
1084.0,1050.1055999999999
1071.0,1026.6171
1078.0,1008.1652
1084.0,1010.9888
1106.0,1021.1694
1129.0,1033.3245
1139.0,1038.4372
1151.0,1041.3545
1174.0,1046.7812
1179.0,1047.0699
1192.0,1030.69
1186.0,997.7328
1174.0,973.0344
1159.0,948.2118
1151.0,937.2731
1129.0,904.9376
1122.0,892.077
1107.0,854.5683
1106.0,850.776
1103.0,825.7706
1103.0,800.0085
1103.0,774.3507
1104.0,749.2488
1105.0,724.2020000000001
1105.0,698.3905
1104.0,672.0972
1099.0,643.5024
1090.0,613.11
1084.0,595.04
1079.0,582.0337
1069.0,552.0893000000001
1061.0,529.2688
1059.0,522.537
1048.0,493.1392
1039.0,467.0682
1038.0,464.59860000000003
1027.0,436.2597
1016.0,409.3224
1016.0,408.3664
1004.0,380.77119999999996
993.8,355.82784000000004
992.9,353.95679
981.1,327.57955
971.2,306.024
969.2,301.66535999999996
956.4,276.12203999999997
948.8,263.0908
941.0,250.7365
926.2,230.38154000000003
921.8,225.29324
903.8,205.80864
895.2,199.64544
881.2,187.61448000000001
861.2,174.171
867.7,155.22783
881.2,148.11476
894.7,137.81908099999998
903.8,127.132728
910.4,118.320432
903.8,105.666456
899.0,96.84888000000001
881.2,80.77636
875.7,75.71853899999999
