# produced by converting X-sectionU.L.&bestSR6:Meff.csv
1050.0,69.99999,41.055
1050.0,109.99995,29.68
1050.0,159.9999,45.6313
1050.0,259.9998,23.5559
1050.0,459.9996,29.9163
1050.0,660.0003899999999,18.4614
1050.0,800.00025,20.4597
1050.0,860.0001900000001,28.6561
1050.0,900.0001500000001,17.9788
1050.0,950.0001,27.6136
1050.0,990.00006,20.6704
1200.0,70.00008,15.4978
1200.0,110.00040000000001,20.635
1200.0,159.99966,31.7391
1200.0,260.00046,17.9154
1200.0,459.99978,10.392
1200.0,660.00024,8.98072
1200.0,859.99956,9.24414
1200.0,999.99954,6.50488
1200.0,1060.00002,7.25331
1200.0,1100.00034,9.45272
1200.0,1149.9996,8.50004
1200.0,1189.99992,8.17362
1300.0,70.00059999999999,13.3263
1300.0,110.00052,19.6924
1300.0,159.9998,23.1185
1300.0,259.9996,17.6029
1300.0,460.00044,9.92829
1300.0,660.00004,7.48495
1300.0,859.99964,8.0901
1300.0,1060.00048,5.37594
1300.0,1100.0004,5.28115
1300.0,1200.0002,7.93418
1300.0,1249.99948,6.23969
1300.0,1260.00008,8.47994
1300.0,1289.9994,7.62444
1400.0,70.00042,13.9474
1400.0,109.99942,7.6768
1400.0,160.00018,12.4259
1400.0,260.00036,7.25173
1400.0,459.99938000000003,7.50522
1400.0,659.99974,4.98958
1400.0,860.0001,4.67859
1400.0,1060.00046,4.19877
1400.0,1199.99964,4.36751
1400.0,1259.99948,5.31964
1400.0,1299.99982,6.97288
1400.0,1350.00058,4.99625
1400.0,1389.99958,5.9715
1500.0,69.99936,6.13541
1500.0,109.99968000000001,5.45865
1500.0,159.99936000000002,8.42026
1500.0,260.00016000000005,5.09751
1500.0,460.00032000000004,3.03394
1500.0,660.00048,4.53717
1500.0,860.0006400000001,4.11294
1500.0,1059.9993599999998,5.61789
1500.0,1259.99952,3.79918
1500.0,1299.99984,3.82657
1500.0,1400.00064,4.79121
1500.0,1450.0003199999999,4.46787
1500.0,1459.9996800000001,4.1729
1500.0,1490.00064,2.94945
1600.0,70.00076,4.58518
1600.0,110.00072,4.09104
1600.0,159.99990000000003,7.17919
1600.0,259.99980000000005,3.92649
1600.0,459.99960000000004,2.43217
1600.0,659.9994,1.60381
1600.0,860.00074,1.85279
1600.0,1060.00054,2.01766
1600.0,1260.00034,3.28289
1600.0,1400.0002,4.18703
1600.0,1460.0001399999999,4.90672
1600.0,1500.0001,3.94287
1600.0,1549.99928,3.51319
1600.0,1589.99924,2.65555
1700.0,70.00072,3.38484
1700.0,110.00032,3.72351
1700.0,160.00064,6.54131
1700.0,259.99964,4.03145
1700.0,459.99928,2.19521
1700.0,660.0005600000001,1.39579
1700.0,860.0002,1.28541
1700.0,1059.99984,1.47909
1700.0,1200.00008,1.96305
1700.0,1399.99972,3.24401
1700.0,1500.00036,3.89843
1700.0,1599.99936,4.92154
1700.0,1649.9996800000001,2.84989
1700.0,1689.99928,2.19287
1800.0,69.99978,3.12094
1800.0,110.00064,3.64818
1800.0,159.99954,5.68657
1800.0,260.00082,3.49912
1800.0,459.9999,2.00171
1800.0,660.00072,1.34768
1800.0,859.9998,1.10452
1800.0,1060.00062,1.32477
1800.0,1259.9997,1.5555
1800.0,1460.00052,2.80487
1800.0,1599.99918,3.21718
1800.0,1659.9996,3.85759
1800.0,1700.00046,4.40008
1800.0,1749.99936,2.22404
1800.0,1790.0002200000001,1.88175
1900.0,70.0004,3.88313
1900.0,160.00032,5.21927
1900.0,260.00064,3.58667
1900.0,459.99944,2.14176
1900.0,660.00008,1.319
1900.0,860.00072,0.994955
1900.0,1059.99952,1.36846
1900.0,1199.9996,1.46266
1900.0,1400.00024,1.83595
1900.0,1500.00056,2.52864
1900.0,1600.0008799999998,2.53469
1900.0,1699.99936,2.97914
1900.0,1799.9996800000001,3.51976
1900.0,1889.9996,1.64453
2000.0,70.0007,2.83784
2000.0,109.99962,3.26494
2000.0,159.99924,5.65604
2000.0,260.00042,4.78061
2000.0,460.00084000000004,2.39544
2000.0,659.99932,1.55604
2000.0,859.99974,1.21061
2000.0,1060.00016,1.13347
2000.0,1260.0005800000001,1.17492
2000.0,1459.9990599999999,1.5169
2000.0,1659.99948,2.38316
2000.0,1799.99958,2.82838
2000.0,1859.9999,4.53963
2000.0,1900.0007600000001,3.91885
2000.0,1950.00038,1.88111
2000.0,1989.9993,1.67809
2100.0,70.00008,2.5279
2100.0,160.0008,6.80226
2100.0,259.99956,5.14893
2100.0,459.99912,2.20761
2100.0,660.00072,1.48793
2100.0,860.00028,1.22814
2100.0,1059.99984,1.039
2100.0,1200.00096,1.02063
2100.0,1400.00052,1.15859
2100.0,1499.99928,1.24103
2100.0,1600.00008,1.56014
2100.0,1700.00088,2.23526
2100.0,1799.99964,2.22997
2100.0,1900.00044,2.60854
2100.0,1999.9992000000002,2.63393
2100.0,2089.99992,1.52128
2200.0,70.00022,2.75218
2200.0,119.99918,4.80837
2200.0,409.99914,2.47507
2200.0,709.99932,1.39435
2200.0,1009.9995,1.06704
2200.0,1309.99968,0.937966
2200.0,1609.9998600000001,1.07687
2200.0,1910.00004,2.17404
2200.0,2099.9999399999997,2.29432
2200.0,2189.99978,1.67061
2300.0,69.99936,2.24429
2300.0,160.00032,7.78906
2300.0,459.99904000000004,2.39436
2300.0,760.0,1.14688
2300.0,1060.00096,0.930939
2300.0,1359.9996800000001,0.840856
2300.0,1660.00064,1.08649
2300.0,1959.99936,2.02482
2300.0,2190.00032,2.05557
2300.0,2290.0006399999997,1.60114
