# produced by converting X-sectionU.L.&bestSR4:Meff.csv
640.0,69.99978,365.643
640.0,110.00006,373.089
640.0,160.00012,742.792
640.0,260.00024,304.423
640.0,400.00006,174.756
640.0,459.9999,168.068
640.0,500.00018,127.347
640.0,550.0002400000001,172.973
640.0,589.9999399999999,323.334
700.0,70.0,214.614
700.0,110.0,172.832
700.0,160.0,225.135
700.0,260.0,130.15
700.0,460.0,82.0552
700.0,500.0,66.1535
700.0,600.0,66.066
700.0,650.0,118.83
700.0,660.0,160.741
700.0,690.0,132.662
800.0,70.00036,98.0036
800.0,110.00032,76.4908
800.0,159.9999,115.376
800.0,259.9998,73.804
800.0,460.00034000000005,43.9427
800.0,600.0002,35.5287
800.0,660.00014,48.6248
800.0,700.0001,51.9642
800.0,749.99968,66.1333
800.0,789.99964,43.3635
900.0,70.0002,69.5084
900.0,110.00016,45.3989
900.0,160.00032,61.6345
900.0,259.9998,41.412
900.0,459.9996,26.4718
900.0,660.00024,22.1712
900.0,700.0002000000001,25.108
900.0,799.99968,23.8708
900.0,849.99984,35.3508
900.0,860.00004,38.5003
900.0,889.9997999999999,21.1386
1000.0,69.99972,34.4691
1000.0,109.99954,33.227
1000.0,160.00002,43.0713
1000.0,260.00004,33.9328
1000.0,460.00008,20.4085
1000.0,660.00012,15.8105
1000.0,799.99996,17.0461
1000.0,860.00016,13.3438
1000.0,899.99998,15.5338
1000.0,950.00046,26.7274
1000.0,990.00028,12.3959
1100.0,69.9996,20.4655
1100.0,110.00008,30.1264
1100.0,160.00016,40.3928
1100.0,260.00032,31.8915
1100.0,459.9996,20.6699
1100.0,659.99992,12.0563
1100.0,860.00024,12.3924
1100.0,999.9998400000001,9.96461
1100.0,1049.99992,19.0428
1100.0,1090.0004,9.84708
1200.0,70.00008,14.5453
1200.0,110.00040000000001,35.3326
1200.0,159.99966,38.5266
1200.0,260.00046,26.6489
1200.0,459.99978,12.4753
1200.0,660.00024,12.8448
1200.0,859.99956,12.7802
1200.0,999.99954,6.31174
1200.0,1060.00002,6.68397
1200.0,1100.00034,7.65986
1200.0,1149.9996,13.3386
1200.0,1189.99992,7.79239
1300.0,70.00059999999999,9.87504
1300.0,110.00052,15.5287
1300.0,159.9998,32.7224
1300.0,259.9996,19.1612
1300.0,460.00044,17.5277
1300.0,660.00004,11.6036
1300.0,859.99964,8.0005
1300.0,1060.00048,10.6947
1300.0,1160.00028,5.77077
1300.0,1200.0002,6.99234
1300.0,1249.99948,7.02308
1300.0,1289.9994,5.62166
1370.0,70.00054,8.33466
1370.0,160.00016,34.8119
1370.0,260.00032,14.077
1370.0,460.00064000000003,7.00586
1370.0,1060.00029,6.31904
1370.0,1160.00045,7.97962
1370.0,1260.00061,5.28632
1370.0,1350.0002299999999,6.58214
