# produced by converting X-sectionU.L.&bestSR8:Meff.csv
800.0,190.00024,96.2677
800.0,359.9997,48.7368
800.0,600.0002,33.0854
800.0,749.99968,77.8744
1000.0,190.00012,37.756
1000.0,460.00008,18.059
1000.0,699.99994,15.6025
1000.0,950.00046,18.1467
1200.0,189.9999,31.2644
1200.0,500.0001,17.9659
1200.0,859.99956,7.39365
1200.0,1149.9996,10.6044
1400.0,190.0001,14.4998
1400.0,559.99956,4.80777
1400.0,960.00028,5.61911
1400.0,1350.00058,4.92472
1600.0,190.00064,11.3372
1600.0,659.9994,2.81443
1600.0,1160.00044,1.85587
1600.0,1549.99928,4.78714
