#: table_doi: 10.17182/hepdata.85726.v1/t11
#: name: Observed limit 1lbb
#: description: The observed exclusion for the $1lb\bar{b}$ channel. Experimental and theoretical systematic uncertainties are applied to background and signal samples and illustrated by the yellow band and the red dotted contour lines, respectively. The red dotted lines indicate the $\pm$ 1 standard-deviation variation on the observed exclusion limit due to theoretical uncertainties in the signal cross-section.
#: data_file: 1Lbb_Obs_0.yaml
#: data_license:   
#: keyword reactions: P P --> CHARGINO1 NEUTRALINO2 X
#: keyword observables: 
#: keyword cmenergies: 13000.0
#: keyword phrases: Electroweak | Limit | Observed | Leptonic | Chargino | Neutralino | Proton-Proton Scattering
#: SQRT(S) [GEV],13000.0
#: M(CHARGINO1/NEUTRALINO2) [GEV],M(NEUTRALINO1) [GEV]
541.4707,0.0
543.6433,6.8188
547.0364,13.6376
547.7048,14.8833
550.4334,20.4564
552.0928,27.2752
550.9243,34.0939
548.43,40.9127
547.7048,42.3294
544.9601,47.7315
545.054,54.5503
547.7048,59.8769
548.4926,61.3691
551.6698,68.1879
552.4944,75.0067
547.7048,78.6343
540.8861,79.1203
534.0673,80.0303
528.9251,81.8255
527.2485,82.2263
520.4297,85.3512
515.4604,88.6442
513.6109,89.7991
506.7921,94.7656
505.8378,95.463
499.9733,100.0091
497.1005,102.2818
493.1545,105.0607
486.3358,108.9866
486.1087,109.1006
479.517,111.6956
472.6982,114.0215
468.5676,115.9194
465.8794,117.7515
460.4931,122.7382
459.0606,125.4454
455.1288,129.557
452.2418,131.6955
445.423,131.9905
438.6042,131.017
431.7855,130.4375
424.9667,130.108
420.7506,129.557
418.1479,129.0659
411.3291,128.0174
404.5103,127.2875
397.6915,124.8798
395.1059,122.7382
390.8727,117.9306
388.8104,115.9194
384.0539,111.9567
380.1738,109.1006
377.2352,106.8943
370.4164,102.5865
369.8958,102.2818
363.5976,99.6823
356.7788,96.2072
355.1341,95.463
349.96,93.8693
343.1412,93.0498
336.3224,92.3776
329.5036,91.4627
322.6848,90.4517
315.8661,89.1254
314.2561,88.6442
309.0473,86.9122
302.2285,83.5446
299.5161,81.8255
295.4097,79.1623
289.0163,75.0067
288.5909,74.6972
281.7721,70.8002
274.9533,68.733
268.1345,68.2057
267.7405,68.1879
261.3158,67.8148
254.497,64.9341
248.9562,61.3691
247.6782,57.0314
240.8594,55.1992
240.3316,54.5503
234.0406,51.7253
230.1606,47.7315
227.2218,45.5058
220.955,40.9127
220.403,40.0855
213.5842,34.2483
213.3285,34.0939
206.7655,30.1901
201.3639,27.2752
199.9467,26.746
193.1279,26.5756
186.3091,26.8777
179.4903,26.5653
177.8164,27.2752
175.7314,34.0939
172.6715,34.7886
165.8527,34.9182
164.9964,34.0939
165.1604,27.2752
159.0339,21.9413
152.2152,20.7414
151.7691,20.4564
151.1926,13.6376
146.4689,6.8188
145.3964,5.7324
141.2175,0.0

