#: table_doi: 10.17182/hepdata.79538.v7/t7
#: name: Expected exclusion contour directTT
#: description: Expected (blue solid line) exclusion limits at 95% CL as a function of stop and LSP masses in the scenario where both top squarks decay via $\tilde{t}\to t^{(*)} \tilde{\chi^{0}_{1}}$.
#: data_file: Figure8Exp.yaml
#: data_license:   
#: keyword phrases: Proton-Proton Scattering | Supersymmetry | SUSY
#: keyword reactions: P P -->  STOP STOP X
#: keyword observables: SIG
#: keyword phrases: 
#: keyword cmenergies: 13000.0
#: RE,P P -->  STOP STOP X
#: SQRT(S) [GEV],13000.0
#: M(STOP1) [GEV],M(NEUTRALINO1) [GEV]
706.1,376.4
708.5,377.9
717.2,383.9
718,384.4
728.3,390.1
739.4,389.8
750.5,390.8
761.6,386
764.3,384.4
772.7,378.2
773,377.9
783.8,373.1
787,371.5
794.3,365
794.9,364.1
806,364.4
807.1,365
817.1,370.6
817.7,371.5
823.6,377.9
828.2,383.2
829,384.4
835,390.8
839.3,395.8
840.7,397.3
847.7,403.8
850.4,405.4
856,403.8
861.5,400.3
872.6,399.6
883.7,398.8
886.1,397.3
894.8,391.6
898.3,390.8
905.9,388.8
917,387.2
928.1,385.5
929.7,384.4
939.2,378.5
940.6,377.9
950.3,372.4
953.6,371.5
960.3,365
961.4,363.3
962.9,358.5
965.2,352.1
966.7,345.6
967.7,339.2
968.7,332.7
969.7,326.2
970.7,319.8
972.5,314.5
973.2,313.3
976.6,306.9
980.1,300.4
983,293.9
983.6,292.5
986.1,287.5
990.2,281
994.7,275.1
995.3,274.6
1001,268.1
1004,261.6
1005,255.2
1006,249.7
1006,248.7
1007,242.3
1008,235.8
1009,229.3
1009,222.9
1010,216.4
1011,210
1012,203.5
1013,197
1012,190.6
1011,184.1
1011,177.7
1010,171.2
1010,164.7
1010,158.3
1011,151.8
1012,145.4
1014,138.9
1015,132.4
1016,126
1017,121
1017,119.5
1018,113.1
1017,106.6
1017,100.1
1017,93.67
1018,87.21
1019,80.75
1020,74.29
1021,67.83
1021,61.37
1022,54.91
1022,48.45
1022,41.99
1022,35.53
1021,29.07
1021,22.61
1022,16.15
1025,9.69
1028,3.742
1028,3.23
265.3,3.23
265.3,9.69
262.2,11.98
259,16.15
256.6,22.61
257.7,29.07
258.8,35.53
254.5,41.99
251.1,46.7
248.8,48.45
240,53.99
234.2,54.91
228.9,56.08
224.3,61.37
219.4,67.83
217.8,69.11
217,74.29
217.8,76.87
221.3,80.75
223.2,87.21
225.7,93.67
228.4,100.1
228.9,101.3
231.4,106.6
233.6,113.1
236.2,119.5
238.3,126
240,131.7
240.3,132.4
243.1,138.9
246.1,145.4
248.6,151.8
250.5,158.3
251.1,159.8
262.2,162.9
264.5,164.7
272.1,171.2
273.2,172.2
283,177.7
284.3,178.9
295.4,181.4
306.6,181.3
310,184.1
317.7,190.4
317.8,190.6
325.8,197
328.8,199.5
331.9,203.5
338.6,210
339.8,210.9
350.6,216.4
350.9,216.6
356.3,222.9
361.8,229.3
362.1,229.6
367.3,235.8
372.9,242.3
373.1,242.6
383.9,248.7
384.2,248.9
389.7,255.2
395.3,261.6
395.3,261.7
402.3,268.1
406.4,272
411.3,274.6
417.6,279.9
427.2,274.6
428.6,272.9
439.8,273.5
442.3,274.6
442,281
450.8,285.6
454.3,287.5
461.9,291.9
466.6,293.9
467,300.4
473,304.4
479.2,306.9
479.4,313.3
484.1,316.6
493.1,319.8
492.6,326.2
495.2,328.3
506.2,332.7
506.3,332.7
506.5,332.7
506.3,332.2
504.1,326.2
497.9,319.8
495.2,317.4
492.2,313.3
488.2,306.9
484.2,300.4
484.1,300.2
479.6,293.9
474.3,287.5
473,285.6
470,281
464.6,274.6
461.9,271.1
457.9,268.1
450.8,262.9
450.1,261.6
446.8,255.2
443.5,248.7
439.8,243.9
439,242.3
435.3,235.8
433,229.3
428.6,224.6
427.2,222.9
422.2,216.4
417.6,210.3
417.4,210
414.3,203.5
414.1,197
412.3,190.6
417.6,189.4
427,190.6
428.6,191.2
434.6,197
439.8,202
441.3,203.5
447.8,210
450.8,213
456.1,216.4
461.9,220.2
464.1,222.9
469.3,229.3
473,233.9
474.6,235.8
479.8,242.3
484.1,247.6
485,248.7
494.3,255.2
495.2,255.7
506.3,258.9
507.9,261.6
517.4,266.3
519.3,268.1
524.5,274.6
528.5,276.4
539.6,280.1
540.8,281
548.4,287.5
550.7,289.5
554.9,293.9
561,300.4
561.8,301.3
567.1,306.9
572.9,313
573.6,313.3
584,318.2
586.3,319.8
594.2,326.2
595.1,327.2
603.3,332.7
606.2,334.7
617.3,335.3
625,339.2
628.4,341.1
637.8,345.6
639.5,346.4
650.4,352.1
650.6,352.2
661.7,355.5
665.3,358.5
672.5,365
672.8,365.2
680,371.5
683.9,374.9
693.5,377.9
695,378.7
699,377.9
706.1,376.4

