#: table_doi: 10.17182/hepdata.90835.v1/t82
#: name: T1qqqq efficiency
#: description: The efficiency times acceptance of the SMS models for T1qqqq as function of the gluino and LSP masses. The efficiency times acceptance is given for the total signal across the set of 174 search regions.
#: data_file: t1qqqq_efficiency.yaml
#: keyword observables: EFF
#: keyword phrases: SUSY | Supersymmetry
#: keyword cmenergies: 13000
#: keyword reactions: P P --> GLUINO GLUINO | GLUINO --> Q QBAR NEUTRALINO1
#: Efficiency,
M(GLUINO) [GeV],M(NEUTRALINO1) [GeV],Efficiency $\times$ Acceptance
1244.1,1229.4,0.0
1244.1,1241.3,0.0
1244.1,1253.2,0.0
1244.1,1265.0,0.0
1244.1,1276.9,0.0
1244.1,1288.8,0.0
1244.1,1300.6,0.0
1244.1,1312.5,0.0
1244.1,1324.4,0.0
1244.1,1336.2,0.0
1244.1,1348.1,0.0
1244.1,1360.0,0.0
1244.1,1371.8,0.0
1244.1,1383.7,0.0
1244.1,1395.6,0.0
1244.1,1407.4,0.0
1244.1,1419.3,0.0
1244.1,1431.2,0.0
1244.1,1443.1,0.0
1244.1,1454.9,0.0
1244.1,1466.8,0.0
1244.1,1478.7,0.0
1244.1,1490.5,0.0
1244.1,1502.4,0.0
1244.1,1514.3,0.0
1244.1,1526.1,0.0
1244.1,1538.0,0.0
1244.1,1549.9,0.0
1244.1,1561.7,0.0
1244.1,1573.6,0.0
1244.1,1585.5,0.0
1244.1,1597.3,0.0
1244.1,1609.2,0.0
1244.1,1621.1,0.0
1244.1,1633.0,0.0
1244.1,1644.8,0.0
1244.1,1656.7,0.0
1244.1,1668.6,0.0
1244.1,1680.4,0.0
1244.1,1692.3,0.0
1244.1,1704.2,0.0
1244.1,1716.0,0.0
1244.1,1727.9,0.0
1244.1,1739.8,0.0
1244.1,1751.6,0.0
1244.1,1763.5,0.0
1244.1,1775.4,0.0
1244.1,1787.2,0.0
1244.1,1799.1,0.0
1244.1,1811.0,0.0
1244.1,1822.9,0.0
1244.1,1834.7,0.0
1244.1,1846.6,0.0
1244.1,1858.5,0.0
1244.1,1870.3,0.0
1244.1,1882.2,0.0
1244.1,1894.1,0.0
1258.6,6.9344,0.48008
1258.6,18.803,0.48132
1258.6,30.672,0.48255
1258.6,42.541,0.48378
1258.6,54.409,0.48502
1258.6,66.278,0.48625
1258.6,78.147,0.48749
1258.6,90.016,0.48847
1258.6,101.88,0.48935
1258.6,113.75,0.49061
1258.6,125.62,0.49186
1258.6,137.49,0.49312
1258.6,149.36,0.49437
1258.6,161.23,0.49563
1258.6,173.1,0.49688
1258.6,184.97,0.49818
1258.6,196.83,0.49965
1258.6,208.7,0.5006
1258.6,220.57,0.50135
1258.6,232.44,0.5021
1258.6,244.31,0.50285
1258.6,256.18,0.50361
1258.6,268.05,0.50436
1258.6,279.92,0.50511
1258.6,291.78,0.50582
1258.6,303.65,0.50621
1258.6,315.52,0.5059
1258.6,327.39,0.50559
1258.6,339.26,0.50529
1258.6,351.13,0.50498
1258.6,363.0,0.50467
1258.6,374.87,0.50436
1258.6,386.73,0.50402
1258.6,398.6,0.50358
1258.6,410.47,0.50265
1258.6,422.34,0.50164
1258.6,434.21,0.50064
1258.6,446.08,0.49963
1258.6,457.95,0.49862
1258.6,469.82,0.49762
1258.6,481.68,0.49661
1258.6,493.55,0.49622
1258.6,505.42,0.4951
1258.6,517.29,0.49301
1258.6,529.16,0.49093
1258.6,541.03,0.48885
1258.6,552.9,0.48698
1258.6,564.77,0.48458
1258.6,576.63,0.48218
1258.6,588.5,0.47977
1258.6,600.37,0.47785
1258.6,612.24,0.47471
1258.6,624.11,0.47157
1258.6,635.98,0.46843
1258.6,647.85,0.46549
1258.6,659.72,0.46174
1258.6,671.58,0.45778
1258.6,683.45,0.45381
1258.6,695.32,0.44998
1258.6,707.19,0.44623
1258.6,719.06,0.44051
1258.6,730.93,0.43456
1258.6,742.8,0.4286
1258.6,754.67,0.42243
1258.6,766.53,0.41603
1258.6,778.4,0.40968
1258.6,790.27,0.40332
1258.6,802.14,0.39656
1258.6,814.01,0.38794
1258.6,825.88,0.37932
1258.6,837.75,0.37071
1258.6,849.62,0.36379
1258.6,861.48,0.35277
1258.6,873.35,0.34159
1258.6,885.22,0.3304
1258.6,897.09,0.32034
1258.6,908.96,0.30989
1258.6,920.83,0.29584
1258.6,932.7,0.28179
1258.6,944.57,0.26774
1258.6,956.43,0.25372
1258.6,968.3,0.23881
1258.6,980.17,0.22371
1258.6,992.04,0.2086
1258.6,1003.9,0.19312
1258.6,1015.8,0.17813
1258.6,1027.6,0.16396
1258.6,1039.5,0.1498
1258.6,1051.4,0.13569
1258.6,1063.3,0.12439
1258.6,1075.1,0.11668
1258.6,1087.0,0.10898
1258.6,1098.9,0.10127
1258.6,1110.7,0.094107
1258.6,1122.6,0.091541
1258.6,1134.5,0.088976
1258.6,1146.3,0.08641
1258.6,1158.2,0.085144
1258.6,1170.1,0.084458
1258.6,1181.9,0.083772
1258.6,1193.8,0.082715
1258.6,1205.7,0.080816
1258.6,1217.5,0.079621
1258.6,1229.4,0.078656
1258.6,1241.3,0.0
1258.6,1253.2,0.0
1258.6,1265.0,0.0
1258.6,1276.9,0.0
1258.6,1288.8,0.0
1258.6,1300.6,0.0
1258.6,1312.5,0.0
1258.6,1324.4,0.0
1258.6,1336.2,0.0
1258.6,1348.1,0.0
1258.6,1360.0,0.0
1258.6,1371.8,0.0
1258.6,1383.7,0.0
1258.6,1395.6,0.0
1258.6,1407.4,0.0
1258.6,1419.3,0.0
1258.6,1431.2,0.0
1258.6,1443.1,0.0
1258.6,1454.9,0.0
1258.6,1466.8,0.0
1258.6,1478.7,0.0
1258.6,1490.5,0.0
1258.6,1502.4,0.0
1258.6,1514.3,0.0
1258.6,1526.1,0.0
1258.6,1538.0,0.0
1258.6,1549.9,0.0
1258.6,1561.7,0.0
1258.6,1573.6,0.0
1258.6,1585.5,0.0
1258.6,1597.3,0.0
1258.6,1609.2,0.0
1258.6,1621.1,0.0
1258.6,1633.0,0.0
1258.6,1644.8,0.0
1258.6,1656.7,0.0
1258.6,1668.6,0.0
1258.6,1680.4,0.0
1258.6,1692.3,0.0
1258.6,1704.2,0.0
1258.6,1716.0,0.0
1258.6,1727.9,0.0
1258.6,1739.8,0.0
1258.6,1751.6,0.0
1258.6,1763.5,0.0
1258.6,1775.4,0.0
1258.6,1787.2,0.0
1258.6,1799.1,0.0
1258.6,1811.0,0.0
1258.6,1822.9,0.0
1258.6,1834.7,0.0
1258.6,1846.6,0.0
1258.6,1858.5,0.0
1258.6,1870.3,0.0
1258.6,1882.2,0.0
1258.6,1894.1,0.0
1273.0,6.9344,0.48357
1273.0,18.803,0.4848
1273.0,30.672,0.48604
1273.0,42.541,0.48727
1273.0,54.409,0.4885
1273.0,66.278,0.48931
1273.0,78.147,0.49012
1273.0,90.016,0.49093
1273.0,101.88,0.49181
1273.0,113.75,0.49307
1273.0,125.62,0.49433
1273.0,137.49,0.49558
1273.0,149.36,0.49684
1273.0,161.23,0.49823
1273.0,173.1,0.4997
1273.0,184.97,0.50118
1273.0,196.83,0.50265
1273.0,208.7,0.5036
1273.0,220.57,0.50435
1273.0,232.44,0.5051
1273.0,244.31,0.50585
1273.0,256.18,0.5066
1273.0,268.05,0.50729
1273.0,279.92,0.50799
1273.0,291.78,0.50869
1273.0,303.65,0.50908
1273.0,315.52,0.50877
1273.0,327.39,0.50846
1273.0,339.26,0.50815
1273.0,351.13,0.50784
1273.0,363.0,0.50744
1273.0,374.87,0.50701
1273.0,386.73,0.50658
1273.0,398.6,0.50615
1273.0,410.47,0.50521
1273.0,422.34,0.50421
1273.0,434.21,0.5032
1273.0,446.08,0.5022
1273.0,457.95,0.50142
1273.0,469.82,0.5011
1273.0,481.68,0.50078
1273.0,493.55,0.50045
1273.0,505.42,0.49933
1273.0,517.29,0.49725
1273.0,529.16,0.49524
1273.0,541.03,0.49356
1273.0,552.9,0.49171
1273.0,564.77,0.48931
1273.0,576.63,0.4869
1273.0,588.5,0.48518
1273.0,600.37,0.48344
1273.0,612.24,0.4803
1273.0,624.11,0.47716
1273.0,635.98,0.4743
1273.0,647.85,0.47153
1273.0,659.72,0.46778
1273.0,671.58,0.46382
1273.0,683.45,0.46007
1273.0,695.32,0.45651
1273.0,707.19,0.45276
1273.0,719.06,0.44889
1273.0,730.93,0.44363
1273.0,742.8,0.43767
1273.0,754.67,0.43151
1273.0,766.53,0.42502
1273.0,778.4,0.41859
1273.0,790.27,0.41224
1273.0,802.14,0.40547
1273.0,814.01,0.39686
1273.0,825.88,0.38824
1273.0,837.75,0.38187
1273.0,849.62,0.37572
1273.0,861.48,0.3647
1273.0,873.35,0.35351
1273.0,885.22,0.34398
1273.0,897.09,0.33517
1273.0,908.96,0.32482
1273.0,920.83,0.31397
1273.0,932.7,0.30052
1273.0,944.57,0.28647
1273.0,956.43,0.27245
1273.0,968.3,0.25846
1273.0,980.17,0.2438
1273.0,992.04,0.22869
1273.0,1003.9,0.21321
1273.0,1015.8,0.19695
1273.0,1027.6,0.18151
1273.0,1039.5,0.16734
1273.0,1051.4,0.15323
1273.0,1063.3,0.13958
1273.0,1075.1,0.12697
1273.0,1087.0,0.11926
1273.0,1098.9,0.11156
1273.0,1110.7,0.10335
1273.0,1122.6,0.095094
1273.0,1134.5,0.092322
1273.0,1146.3,0.089757
1273.0,1158.2,0.08849
1273.0,1170.1,0.087804
1273.0,1181.9,0.08634
1273.0,1193.8,0.083795
1273.0,1205.7,0.081895
1273.0,1217.5,0.080808
1273.0,1229.4,0.079929
1273.0,1241.3,0.079008
1273.0,1253.2,0.0
1273.0,1265.0,0.0
1273.0,1276.9,0.0
1273.0,1288.8,0.0
1273.0,1300.6,0.0
1273.0,1312.5,0.0
1273.0,1324.4,0.0
1273.0,1336.2,0.0
1273.0,1348.1,0.0
1273.0,1360.0,0.0
1273.0,1371.8,0.0
1273.0,1383.7,0.0
1273.0,1395.6,0.0
1273.0,1407.4,0.0
1273.0,1419.3,0.0
1273.0,1431.2,0.0
1273.0,1443.1,0.0
1273.0,1454.9,0.0
1273.0,1466.8,0.0
1273.0,1478.7,0.0
1273.0,1490.5,0.0
1273.0,1502.4,0.0
1273.0,1514.3,0.0
1273.0,1526.1,0.0
1273.0,1538.0,0.0
1273.0,1549.9,0.0
1273.0,1561.7,0.0
1273.0,1573.6,0.0
1273.0,1585.5,0.0
1273.0,1597.3,0.0
1273.0,1609.2,0.0
1273.0,1621.1,0.0
1273.0,1633.0,0.0
1273.0,1644.8,0.0
1273.0,1656.7,0.0
1273.0,1668.6,0.0
1273.0,1680.4,0.0
1273.0,1692.3,0.0
1273.0,1704.2,0.0
1273.0,1716.0,0.0
1273.0,1727.9,0.0
1273.0,1739.8,0.0
1273.0,1751.6,0.0
1273.0,1763.5,0.0
1273.0,1775.4,0.0
1273.0,1787.2,0.0
1273.0,1799.1,0.0
1273.0,1811.0,0.0
1273.0,1822.9,0.0
1273.0,1834.7,0.0
1273.0,1846.6,0.0
1273.0,1858.5,0.0
1273.0,1870.3,0.0
1273.0,1882.2,0.0
1273.0,1894.1,0.0
1287.5,6.9344,0.48706
1287.5,18.803,0.48829
1287.5,30.672,0.48935
1287.5,42.541,0.49016
1287.5,54.409,0.49097
1287.5,66.278,0.49178
1287.5,78.147,0.49259
1287.5,90.016,0.4934
1287.5,101.88,0.49428
1287.5,113.75,0.49553
1287.5,125.62,0.4968
1287.5,137.49,0.49827
1287.5,149.36,0.49975
1287.5,161.23,0.50123
1287.5,173.1,0.5027
1287.5,184.97,0.50418
1287.5,196.83,0.50565
1287.5,208.7,0.5066
1287.5,220.57,0.50735
1287.5,232.44,0.50807
1287.5,244.31,0.50876
1287.5,256.18,0.50946
1287.5,268.05,0.51016
1287.5,279.92,0.51086
1287.5,291.78,0.51155
1287.5,303.65,0.51194
1287.5,315.52,0.51163
1287.5,327.39,0.5113
1287.5,339.26,0.51087
1287.5,351.13,0.51044
1287.5,363.0,0.51001
1287.5,374.87,0.50958
1287.5,386.73,0.50915
1287.5,398.6,0.50872
1287.5,410.47,0.50778
1287.5,422.34,0.50677
1287.5,434.21,0.5063
1287.5,446.08,0.50598
1287.5,457.95,0.50565
1287.5,469.82,0.50533
1287.5,481.68,0.50501
1287.5,493.55,0.50469
1287.5,505.42,0.50356
1287.5,517.29,0.50164
1287.5,529.16,0.49997
1287.5,541.03,0.49829
1287.5,552.9,0.49644
1287.5,564.77,0.49417
1287.5,576.63,0.49247
1287.5,588.5,0.49077
1287.5,600.37,0.48903
1287.5,612.24,0.48589
1287.5,624.11,0.48311
1287.5,635.98,0.48034
1287.5,647.85,0.47756
1287.5,659.72,0.47382
1287.5,671.58,0.47016
1287.5,683.45,0.4666
1287.5,695.32,0.46303
1287.5,707.19,0.45928
1287.5,719.06,0.45541
1287.5,730.93,0.45154
1287.5,742.8,0.44674
1287.5,754.67,0.44058
1287.5,766.53,0.43409
1287.5,778.4,0.42761
1287.5,790.27,0.42115
1287.5,802.14,0.41439
1287.5,814.01,0.40609
1287.5,825.88,0.39994
1287.5,837.75,0.39379
1287.5,849.62,0.38764
1287.5,861.48,0.37662
1287.5,873.35,0.36761
1287.5,885.22,0.3588
1287.5,897.09,0.34999
1287.5,908.96,0.33964
1287.5,920.83,0.32879
1287.5,932.7,0.31795
1287.5,944.57,0.3052
1287.5,956.43,0.29118
1287.5,968.3,0.27719
1287.5,980.17,0.2632
1287.5,992.04,0.24878
1287.5,1003.9,0.2333
1287.5,1015.8,0.21704
1287.5,1027.6,0.20078
1287.5,1039.5,0.18488
1287.5,1051.4,0.17077
1287.5,1063.3,0.15712
1287.5,1075.1,0.14346
1287.5,1087.0,0.12981
1287.5,1098.9,0.12184
1287.5,1110.7,0.11364
1287.5,1122.6,0.10538
1287.5,1134.5,0.097124
1287.5,1146.3,0.093103
1287.5,1158.2,0.091837
1287.5,1170.1,0.089965
1287.5,1181.9,0.087419
1287.5,1193.8,0.084874
1287.5,1205.7,0.082974
1287.5,1217.5,0.08208
1287.5,1229.4,0.081201
1287.5,1241.3,0.080322
1287.5,1253.2,0.07936
1287.5,1265.0,0.0
1287.5,1276.9,0.0
1287.5,1288.8,0.0
1287.5,1300.6,0.0
1287.5,1312.5,0.0
1287.5,1324.4,0.0
1287.5,1336.2,0.0
1287.5,1348.1,0.0
1287.5,1360.0,0.0
1287.5,1371.8,0.0
1287.5,1383.7,0.0
1287.5,1395.6,0.0
1287.5,1407.4,0.0
1287.5,1419.3,0.0
1287.5,1431.2,0.0
1287.5,1443.1,0.0
1287.5,1454.9,0.0
1287.5,1466.8,0.0
1287.5,1478.7,0.0
1287.5,1490.5,0.0
1287.5,1502.4,0.0
1287.5,1514.3,0.0
1287.5,1526.1,0.0
1287.5,1538.0,0.0
1287.5,1549.9,0.0
1287.5,1561.7,0.0
1287.5,1573.6,0.0
1287.5,1585.5,0.0
1287.5,1597.3,0.0
1287.5,1609.2,0.0
1287.5,1621.1,0.0
1287.5,1633.0,0.0
1287.5,1644.8,0.0
1287.5,1656.7,0.0
1287.5,1668.6,0.0
1287.5,1680.4,0.0
1287.5,1692.3,0.0
1287.5,1704.2,0.0
1287.5,1716.0,0.0
1287.5,1727.9,0.0
1287.5,1739.8,0.0
1287.5,1751.6,0.0
1287.5,1763.5,0.0
1287.5,1775.4,0.0
1287.5,1787.2,0.0
1287.5,1799.1,0.0
1287.5,1811.0,0.0
1287.5,1822.9,0.0
1287.5,1834.7,0.0
1287.5,1846.6,0.0
1287.5,1858.5,0.0
1287.5,1870.3,0.0
1287.5,1882.2,0.0
1287.5,1894.1,0.0
1302.0,6.9344,0.49021
1302.0,18.803,0.49102
1302.0,30.672,0.49183
1302.0,42.541,0.49264
1302.0,54.409,0.49345
1302.0,66.278,0.49426
1302.0,78.147,0.49507
1302.0,90.016,0.49588
1302.0,101.88,0.4968
1302.0,113.75,0.49827
1302.0,125.62,0.49975
1302.0,137.49,0.50122
1302.0,149.36,0.5027
1302.0,161.23,0.50417
1302.0,173.1,0.50565
1302.0,184.97,0.50712
1302.0,196.83,0.50862
1302.0,208.7,0.50944
1302.0,220.57,0.51014
1302.0,232.44,0.51084
1302.0,244.31,0.51154
1302.0,256.18,0.51223
1302.0,268.05,0.51293
1302.0,279.92,0.51363
1302.0,291.78,0.51433
1302.0,303.65,0.51477
1302.0,315.52,0.51435
1302.0,327.39,0.51392
1302.0,339.26,0.51348
1302.0,351.13,0.51305
1302.0,363.0,0.51262
1302.0,374.87,0.51219
1302.0,386.73,0.51176
1302.0,398.6,0.51133
1302.0,410.47,0.511
1302.0,422.34,0.51067
1302.0,434.21,0.51035
1302.0,446.08,0.51003
1302.0,457.95,0.50971
1302.0,469.82,0.50939
1302.0,481.68,0.50906
1302.0,493.55,0.50874
1302.0,505.42,0.50784
1302.0,517.29,0.50616
1302.0,529.16,0.50449
1302.0,541.03,0.50281
1302.0,552.9,0.50104
1302.0,564.77,0.49935
1302.0,576.63,0.49765
1302.0,588.5,0.49595
1302.0,600.37,0.49439
1302.0,612.24,0.49173
1302.0,624.11,0.48896
1302.0,635.98,0.48619
1302.0,647.85,0.48342
1302.0,659.72,0.48
1302.0,671.58,0.47643
1302.0,683.45,0.47287
1302.0,695.32,0.46931
1302.0,707.19,0.46569
1302.0,719.06,0.46182
1302.0,730.93,0.45795
1302.0,742.8,0.45408
1302.0,754.67,0.44967
1302.0,766.53,0.44318
1302.0,778.4,0.4367
1302.0,790.27,0.43021
1302.0,802.14,0.42379
1302.0,814.01,0.41764
1302.0,825.88,0.41149
1302.0,837.75,0.40534
1302.0,849.62,0.39936
1302.0,861.48,0.39067
1302.0,873.35,0.38186
1302.0,885.22,0.37305
1302.0,897.09,0.36424
1302.0,908.96,0.35434
1302.0,920.83,0.34349
1302.0,932.7,0.33265
1302.0,944.57,0.3218
1302.0,956.43,0.30979
1302.0,968.3,0.2958
1302.0,980.17,0.28181
1302.0,992.04,0.26782
1302.0,1003.9,0.25327
1302.0,1015.8,0.23702
1302.0,1027.6,0.22076
1302.0,1039.5,0.2045
1302.0,1051.4,0.18839
1302.0,1063.3,0.17467
1302.0,1075.1,0.16102
1302.0,1087.0,0.14736
1302.0,1098.9,0.13371
1302.0,1110.7,0.12396
1302.0,1122.6,0.1157
1302.0,1134.5,0.10744
1302.0,1146.3,0.099183
1302.0,1158.2,0.094874
1302.0,1170.1,0.092328
1302.0,1181.9,0.089783
1302.0,1193.8,0.087237
1302.0,1205.7,0.084519
1302.0,1217.5,0.08364
1302.0,1229.4,0.082761
1302.0,1241.3,0.081882
1302.0,1253.2,0.080637
1302.0,1265.0,0.079655
1302.0,1276.9,0.078738
1302.0,1288.8,0.0
1302.0,1300.6,0.0
1302.0,1312.5,0.0
1302.0,1324.4,0.0
1302.0,1336.2,0.0
1302.0,1348.1,0.0
1302.0,1360.0,0.0
1302.0,1371.8,0.0
1302.0,1383.7,0.0
1302.0,1395.6,0.0
1302.0,1407.4,0.0
1302.0,1419.3,0.0
1302.0,1431.2,0.0
1302.0,1443.1,0.0
1302.0,1454.9,0.0
1302.0,1466.8,0.0
1302.0,1478.7,0.0
1302.0,1490.5,0.0
1302.0,1502.4,0.0
1302.0,1514.3,0.0
1302.0,1526.1,0.0
1302.0,1538.0,0.0
1302.0,1549.9,0.0
1302.0,1561.7,0.0
1302.0,1573.6,0.0
1302.0,1585.5,0.0
1302.0,1597.3,0.0
1302.0,1609.2,0.0
1302.0,1621.1,0.0
1302.0,1633.0,0.0
1302.0,1644.8,0.0
1302.0,1656.7,0.0
1302.0,1668.6,0.0
1302.0,1680.4,0.0
1302.0,1692.3,0.0
1302.0,1704.2,0.0
1302.0,1716.0,0.0
1302.0,1727.9,0.0
1302.0,1739.8,0.0
1302.0,1751.6,0.0
1302.0,1763.5,0.0
1302.0,1775.4,0.0
1302.0,1787.2,0.0
1302.0,1799.1,0.0
1302.0,1811.0,0.0
1302.0,1822.9,0.0
1302.0,1834.7,0.0
1302.0,1846.6,0.0
1302.0,1858.5,0.0
1302.0,1870.3,0.0
1302.0,1882.2,0.0
1302.0,1894.1,0.0
1316.4,6.9344,0.49261
1316.4,18.803,0.49353
1316.4,30.672,0.49444
1316.4,42.541,0.49527
1316.4,54.409,0.49608
1316.4,66.278,0.49689
1316.4,78.147,0.4977
1316.4,90.016,0.49851
1316.4,101.88,0.49943
1316.4,113.75,0.5009
1316.4,125.62,0.50238
1316.4,137.49,0.50385
1316.4,149.36,0.50533
1316.4,161.23,0.5068
1316.4,173.1,0.5084
1316.4,184.97,0.51012
1316.4,196.83,0.51183
1316.4,208.7,0.51249
1316.4,220.57,0.51277
1316.4,232.44,0.51304
1316.4,244.31,0.51372
1316.4,256.18,0.51442
1316.4,268.05,0.51512
1316.4,279.92,0.51581
1316.4,291.78,0.51651
1316.4,303.65,0.51695
1316.4,315.52,0.51682
1316.4,327.39,0.51669
1316.4,339.26,0.5164
1316.4,351.13,0.51597
1316.4,363.0,0.51554
1316.4,374.87,0.51511
1316.4,386.73,0.51468
1316.4,398.6,0.51424
1316.4,410.47,0.51391
1316.4,422.34,0.51359
1316.4,434.21,0.51327
1316.4,446.08,0.51294
1316.4,457.95,0.51262
1316.4,469.82,0.51233
1316.4,481.68,0.51212
1316.4,493.55,0.51192
1316.4,505.42,0.51104
1316.4,517.29,0.50937
1316.4,529.16,0.50769
1316.4,541.03,0.50569
1316.4,552.9,0.50363
1316.4,564.77,0.50193
1316.4,576.63,0.50023
1316.4,588.5,0.49891
1316.4,600.37,0.49808
1316.4,612.24,0.49611
1316.4,624.11,0.49363
1316.4,635.98,0.49086
1316.4,647.85,0.48809
1316.4,659.72,0.48467
1316.4,671.58,0.4811
1316.4,683.45,0.47754
1316.4,695.32,0.47477
1316.4,707.19,0.47134
1316.4,719.06,0.46747
1316.4,730.93,0.4636
1316.4,742.8,0.4601
1316.4,754.67,0.45645
1316.4,766.53,0.45237
1316.4,778.4,0.44589
1316.4,790.27,0.4394
1316.4,802.14,0.43298
1316.4,814.01,0.42683
1316.4,825.88,0.42068
1316.4,837.75,0.41496
1316.4,849.62,0.41002
1316.4,861.48,0.40134
1316.4,873.35,0.39253
1316.4,885.22,0.38383
1316.4,897.09,0.37581
1316.4,908.96,0.36707
1316.4,920.83,0.3574
1316.4,932.7,0.34656
1316.4,944.57,0.33571
1316.4,956.43,0.32492
1316.4,968.3,0.31367
1316.4,980.17,0.29968
1316.4,992.04,0.28569
1316.4,1003.9,0.27133
1316.4,1015.8,0.25623
1316.4,1027.6,0.24003
1316.4,1039.5,0.22378
1316.4,1051.4,0.20767
1316.4,1063.3,0.19267
1316.4,1075.1,0.17866
1316.4,1087.0,0.165
1316.4,1098.9,0.15135
1316.4,1110.7,0.13728
1316.4,1122.6,0.1262
1316.4,1134.5,0.11794
1316.4,1146.3,0.10968
1316.4,1158.2,0.10537
1316.4,1170.1,0.10283
1316.4,1181.9,0.10028
1316.4,1193.8,0.092693
1316.4,1205.7,0.087902
1316.4,1217.5,0.087023
1316.4,1229.4,0.086143
1316.4,1241.3,0.083943
1316.4,1253.2,0.081546
1316.4,1265.0,0.080563
1316.4,1276.9,0.080083
1316.4,1288.8,0.07922
1316.4,1300.6,0.0
1316.4,1312.5,0.0
1316.4,1324.4,0.0
1316.4,1336.2,0.0
1316.4,1348.1,0.0
1316.4,1360.0,0.0
1316.4,1371.8,0.0
1316.4,1383.7,0.0
1316.4,1395.6,0.0
1316.4,1407.4,0.0
1316.4,1419.3,0.0
1316.4,1431.2,0.0
1316.4,1443.1,0.0
1316.4,1454.9,0.0
1316.4,1466.8,0.0
1316.4,1478.7,0.0
1316.4,1490.5,0.0
1316.4,1502.4,0.0
1316.4,1514.3,0.0
1316.4,1526.1,0.0
1316.4,1538.0,0.0
1316.4,1549.9,0.0
1316.4,1561.7,0.0
1316.4,1573.6,0.0
1316.4,1585.5,0.0
1316.4,1597.3,0.0
1316.4,1609.2,0.0
1316.4,1621.1,0.0
1316.4,1633.0,0.0
1316.4,1644.8,0.0
1316.4,1656.7,0.0
1316.4,1668.6,0.0
1316.4,1680.4,0.0
1316.4,1692.3,0.0
1316.4,1704.2,0.0
1316.4,1716.0,0.0
1316.4,1727.9,0.0
1316.4,1739.8,0.0
1316.4,1751.6,0.0
1316.4,1763.5,0.0
1316.4,1775.4,0.0
1316.4,1787.2,0.0
1316.4,1799.1,0.0
1316.4,1811.0,0.0
1316.4,1822.9,0.0
1316.4,1834.7,0.0
1316.4,1846.6,0.0
1316.4,1858.5,0.0
1316.4,1870.3,0.0
1316.4,1882.2,0.0
1316.4,1894.1,0.0
1330.9,6.9344,0.495
1330.9,18.803,0.49591
1330.9,30.672,0.49682
1330.9,42.541,0.49773
1330.9,54.409,0.49864
1330.9,66.278,0.49952
1330.9,78.147,0.50033
1330.9,90.016,0.50114
1330.9,101.88,0.50206
1330.9,113.75,0.50353
1330.9,125.62,0.50501
1330.9,137.49,0.50648
1330.9,149.36,0.50818
1330.9,161.23,0.5099
1330.9,173.1,0.51161
1330.9,184.97,0.51333
1330.9,196.83,0.51505
1330.9,208.7,0.51571
1330.9,220.57,0.51598
1330.9,232.44,0.51625
1330.9,244.31,0.51653
1330.9,256.18,0.5168
1330.9,268.05,0.5173
1330.9,279.92,0.518
1330.9,291.78,0.5187
1330.9,303.65,0.51914
1330.9,315.52,0.51901
1330.9,327.39,0.51887
1330.9,339.26,0.51874
1330.9,351.13,0.51861
1330.9,363.0,0.51845
1330.9,374.87,0.51802
1330.9,386.73,0.51759
1330.9,398.6,0.51716
1330.9,410.47,0.51682
1330.9,422.34,0.5165
1330.9,434.21,0.51618
1330.9,446.08,0.51594
1330.9,457.95,0.51573
1330.9,469.82,0.51553
1330.9,481.68,0.51533
1330.9,493.55,0.51512
1330.9,505.42,0.51425
1330.9,517.29,0.51257
1330.9,529.16,0.51046
1330.9,541.03,0.50828
1330.9,552.9,0.50621
1330.9,564.77,0.50451
1330.9,576.63,0.50339
1330.9,588.5,0.5026
1330.9,600.37,0.50177
1330.9,612.24,0.4998
1330.9,624.11,0.49784
1330.9,635.98,0.49553
1330.9,647.85,0.49276
1330.9,659.72,0.48934
1330.9,671.58,0.48594
1330.9,683.45,0.48318
1330.9,695.32,0.48042
1330.9,707.19,0.47699
1330.9,719.06,0.47312
1330.9,730.93,0.46973
1330.9,742.8,0.46634
1330.9,754.67,0.46268
1330.9,766.53,0.45862
1330.9,778.4,0.45456
1330.9,790.27,0.44859
1330.9,802.14,0.44217
1330.9,814.01,0.43602
1330.9,825.88,0.43057
1330.9,837.75,0.42563
1330.9,849.62,0.42069
1330.9,861.48,0.412
1330.9,873.35,0.40348
1330.9,885.22,0.39547
1330.9,897.09,0.38745
1330.9,908.96,0.37871
1330.9,920.83,0.36973
1330.9,932.7,0.36047
1330.9,944.57,0.34962
1330.9,956.43,0.33883
1330.9,968.3,0.32809
1330.9,980.17,0.31735
1330.9,992.04,0.30356
1330.9,1003.9,0.28921
1330.9,1015.8,0.2741
1330.9,1027.6,0.25899
1330.9,1039.5,0.24305
1330.9,1051.4,0.22694
1330.9,1063.3,0.21195
1330.9,1075.1,0.19695
1330.9,1087.0,0.18264
1330.9,1098.9,0.16899
1330.9,1110.7,0.15492
1330.9,1122.6,0.1408
1330.9,1134.5,0.12844
1330.9,1146.3,0.12018
1330.9,1158.2,0.11587
1330.9,1170.1,0.11284
1330.9,1181.9,0.10446
1330.9,1193.8,0.096076
1330.9,1205.7,0.091285
1330.9,1217.5,0.090405
1330.9,1229.4,0.087759
1330.9,1241.3,0.084851
1330.9,1253.2,0.082455
1330.9,1265.0,0.081744
1330.9,1276.9,0.081351
1330.9,1288.8,0.080959
1330.9,1300.6,0.079702
1330.9,1312.5,0.0
1330.9,1324.4,0.0
